ion,mass,Intensities
,7764.972231,0.0114436
,7765.974649,0.0050039
,7766.977055,0.0020417
a26,8213.024016,0.0316588
,8214.026765,0.0977154
,8215.029419,0.1624315
,8216.032013,0.1910484
,8217.034563,0.1772418
,8218.037081,0.1374537
,8219.039572,0.0923686
,8220.042041,0.0551109
,8221.044491,0.0297098
,8222.046925,0.0146631
,8223.049345,0.0066937
,8224.051753,0.0028495
a26+NMIA,8346.07678,0.02883
,8347.07954,0.0916375
,8348.082208,0.1562745
,8349.084816,0.1881153
,8350.087381,0.1782999
,8351.089913,0.1410781
,8352.092417,0.0966218
,8353.0949,0.0587011
,8354.097363,0.0321985
,8355.099809,0.0161588
,8356.102242,0.0074963
,8357.104661,0.0032414
a26+NMIA-A,8211.022285,0.0310138
,8212.025068,0.096304
,8213.027751,0.1609753
,8214.030371,0.1903294
,8215.032946,0.1774621
,8216.035486,0.1382926
,8217.037999,0.0933707
,8218.040488,0.0559653
,8219.042957,0.0303064
,8220.04541,0.0150238
,8221.047848,0.0068883
,8222.050273,0.002945
a26+NMIA-G,8195.02737,0.0310893
,8196.030153,0.0965266
,8197.032836,0.1612664
,8198.035457,0.1905327
,8199.038033,0.1774897
,8200.040573,0.1381697
,8201.043086,0.0931802
,8202.045576,0.0557818
,8203.048046,0.0301672
,8204.050499,0.0149342
,8205.052937,0.0068373
,8206.055363,0.0029188
a26-A,8077.969521,0.0340568
,8078.972293,0.1026191
,8079.974962,0.1671284
,8080.977568,0.1930183
,8081.980128,0.1761119
,8082.982654,0.134486
,8083.985153,0.0890776
,8084.987629,0.0524271
,8085.990085,0.0278989
,8086.992525,0.0136
,8087.994951,0.0061351
,8088.997365,0.0025821
a26-G,8061.974606,0.0341397
,8062.977378,0.1028559
,8063.980047,0.1674257
,8064.982654,0.1932128
,8065.985215,0.1761225
,8066.987741,0.1343488
,8067.99024,0.0888809
,8068.992717,0.0522445
,8069.995174,0.0277641
,8070.997615,0.0135151
,8072.000041,0.0060878
,8073.002455,0.0025582
c01,345.047435,0.8649908
,346.049958,0.1135848
,347.051938,0.0193659
,348.054276,0.0018892
c01+NMIA,478.100199,0.7877027
,479.102973,0.1759258
,480.105196,0.0317303
,481.107585,0.0041628
c01+NMIA-G,327.050789,0.8494308
,328.054036,0.1270884
,329.055972,0.0210784
,330.058659,0.0022055
c01-G,193.998025,0.9327755
,195.001073,0.0571271
,196.002467,0.0129809
c02,690.094869,0.748209
,691.097393,0.1964997
,692.099524,0.0464042
,693.101817,0.0076676
c02+NMIA,823.147633,0.6813555
,824.150315,0.2416453
,825.152607,0.0626835
,826.154962,0.0120999
c02+NMIA-G,672.098224,0.7347498
,673.101133,0.2064128
,674.103353,0.049113
,675.105816,0.0083665
c02-G,539.04546,0.8068422
,540.04826,0.1524143
,541.050216,0.0352187
,542.052701,0.004837
c03,995.136156,0.6590384
,996.138763,0.2476218
,997.140981,0.0737866
,998.143307,0.0160689
,999.145536,0.0030058
c03+NMIA,1128.18892,0.6001524
,1129.19163,0.2807267
,1130.193979,0.0914317
,1131.196359,0.0222932
,1132.19867,0.0045422
c03+NMIA-G,977.13951,0.6471832
,978.142388,0.2550126
,979.144707,0.0769202
,980.147155,0.0171096
,981.149474,0.0032416
c03-G,844.086746,0.7106837
,845.089546,0.2146319
,846.091681,0.0605872
,847.094112,0.0117687
c04,1301.161459,0.5812693
,1302.164152,0.2821761
,1303.166446,0.101784
,1304.168815,0.0272414
,1305.171095,0.006184
c04+NMIA,1434.214222,0.5293321
,1435.216986,0.3056761
,1436.21939,0.1194119
,1437.221804,0.0349769
,1438.224152,0.0085289
c04+NMIA-G,1283.164813,0.570813
,1284.167715,0.2875475
,1285.170104,0.1050338
,1286.172571,0.0285849
,1287.17493,0.0065638
c04-G,1150.112049,0.6268203
,1151.114899,0.2580768
,1152.117144,0.0879483
,1153.119586,0.0216229
,1154.12186,0.0046298
c05,1646.208893,0.5027926
,1647.211551,0.3101031
,1648.213895,0.1313499
,1649.216258,0.0416874
,1650.21856,0.0110535
,1651.220855,0.0025287
c05+NMIA,1779.261657,0.4578674
,1780.264376,0.3245311
,1781.266807,0.1482614
,1782.269217,0.0507378
,1783.271574,0.0143368
,1784.273911,0.0034854
c05+NMIA-G,1628.212247,0.493748
,1629.215071,0.3135616
,1630.217507,0.1345687
,1631.219953,0.0433029
,1632.222326,0.0116059
,1633.224685,0.0026824
c05-G,1495.159483,0.5421938
,1496.162255,0.2944313
,1497.164587,0.117527
,1498.166994,0.0348753
,1499.169305,0.0087659
c06,1951.25018,0.4428704
,1952.252859,0.3232364
,1953.25525,0.155552
,1954.257634,0.0561317
,1955.259965,0.0168016
,1956.26228,0.0043341
c06+NMIA,2084.302944,0.4032993
,2085.305674,0.3314692
,2086.308138,0.1710846
,2087.310567,0.065974
,2088.312945,0.0209126
,2089.315299,0.0056938
c06+NMIA-G,1933.253534,0.4349037
,1934.256354,0.3253816
,1935.258829,0.1585704
,1936.261288,0.0579227
,1937.263683,0.0175105
,1938.266056,0.0045589
c06-G,1800.20077,0.4775758
,1801.203546,0.3133577
,1802.205937,0.1425175
,1803.208356,0.0485376
,1804.210698,0.0138427
,1805.213034,0.0034079
c07,2257.275482,0.3906099
,2258.278202,0.3279494
,2259.280639,0.1770383
,2260.283054,0.0715769
,2261.285416,0.0239002
,2262.287757,0.0068693
c07+NMIA,2390.328246,0.3557084
,2391.331007,0.3313815
,2392.333507,0.1907696
,2393.335963,0.0818515
,2394.338367,0.0287857
,2395.340745,0.0086846
,2396.343099,0.0023163
c07+NMIA-G,2239.278836,0.3835834
,2240.281678,0.3290706
,2241.284193,0.1797542
,2242.286675,0.0734763
,2243.289095,0.0247594
,2244.29149,0.0071764
c07-G,2106.226073,0.42122
,2107.22888,0.3225949
,2108.231322,0.165257
,2109.233766,0.0634867
,2110.236141,0.0202929
,2111.238501,0.0055953
c08,2563.300785,0.3445164
,2564.303536,0.3270492
,2565.306013,0.1954349
,2566.308455,0.0872793
,2567.310844,0.0320697
,2568.313209,0.0101283
,2569.315551,0.0028331
c08+NMIA,2696.353549,0.3137334
,2697.356334,0.3266988
,2698.358866,0.2072031
,2699.361345,0.0976762
,2700.363773,0.0376379
,2701.366171,0.0124247
,2702.368544,0.0036221
c08+NMIA-G,2545.304139,0.3383191
,2546.306998,0.3273581
,2547.309546,0.1978029
,2548.31205,0.0892269
,2549.314493,0.0330644
,2550.316907,0.0105238
,2551.319294,0.0029646
c08-G,2412.251375,0.3715144
,2413.254205,0.3252886
,2414.256691,0.1851175
,2415.259159,0.0789532
,2416.261562,0.0278738
,2417.263943,0.0084782
,2418.266298,0.0022897
c09,2908.348219,0.2980035
,2909.350943,0.3220263
,2910.353433,0.2128691
,2911.355876,0.1046787
,2912.358272,0.0421191
,2913.360642,0.0145274
,2914.362989,0.0044274
c09+NMIA,3041.400983,0.2713765
,3042.403739,0.3182268
,3043.406277,0.2224126
,3044.408756,0.1149437
,3045.411187,0.0483381
,3046.413588,0.0173693
,3047.415964,0.0055004
c09+NMIA-G,2890.351573,0.2926429
,2891.354392,0.3215897
,2892.356949,0.2148325
,2893.35945,0.1066266
,2894.361896,0.043246
,2895.364311,0.0150246
,2896.3667,0.0046095
c09-G,2757.29881,0.3213565
,2758.3016,0.32357
,2759.304104,0.2042675
,2760.30657,0.0963217
,2761.30898,0.0373458
,2762.311364,0.0124428
,2763.313723,0.0036711
c10,3214.373522,0.262838
,3215.37627,0.3128636
,3216.378791,0.2246738
,3217.381258,0.1196675
,3218.383677,0.0520072
,3219.386066,0.0193454
,3220.388433,0.0063507
,3221.390781,0.0018779
c10+NMIA,3347.426286,0.239353
,3348.429062,0.3069357
,3349.431625,0.2322086
,3350.434126,0.1295252
,3351.436576,0.0586586
,3352.438995,0.0226677
,3353.441389,0.0077117
,3354.443763,0.0023588
c10+NMIA-G,3196.376876,0.2581099
,3197.37971,0.3119597
,3198.382294,0.2262595
,3199.384814,0.1215578
,3200.38728,0.0532258
,3201.389712,0.0199339
,3202.392118,0.0065849
,3203.394504,0.0019585
c10-G,3063.324112,0.2834352
,3064.326922,0.3164849
,3065.329459,0.2176881
,3066.331946,0.1115346
,3067.334379,0.0468291
,3068.336782,0.016869
,3069.33916,0.0053736
c11,3519.414808,0.2315133
,3520.417561,0.3017622
,3521.420101,0.2337515
,3522.422583,0.1337834
,3523.425016,0.0622738
,3524.427419,0.0247627
,3525.429798,0.0086769
,3526.432158,0.0027356
c11+NMIA,3652.467572,0.2108272
,3653.47035,0.2942012
,3654.472929,0.2393792
,3655.475442,0.1430739
,3656.477905,0.0692359
,3657.480335,0.0285382
,3658.482739,0.010342
,3659.485124,0.0033662
c11+NMIA-G,3501.418163,0.2273486
,3502.420994,0.300495
,3503.423593,0.234974
,3504.426125,0.1355828
,3505.428602,0.0635616
,3506.431046,0.0254385
,3507.433462,0.0089668
,3508.435858,0.0028427
c11-G,3368.365399,0.2496557
,3369.368208,0.307004
,3370.370765,0.2283263
,3371.373266,0.1260211
,3372.375713,0.0567871
,3373.378129,0.0219103
,3374.380519,0.0074633
,3375.38289,0.0022905
c12,3824.456095,0.2039218
,3825.458852,0.2888632
,3826.461409,0.2400831
,3827.463904,0.1468737
,3828.46635,0.0728625
,3829.468765,0.0308212
,3830.471156,0.0114723
,3831.473527,0.003838
c12+NMIA,3957.508859,0.1857011
,3958.511638,0.2801424
,3959.514231,0.2439181
,3960.516755,0.1554499
,3961.519229,0.0800055
,3962.52167,0.0350135
,3963.524085,0.0134547
,3964.526479,0.0046392
c12+NMIA-G,3806.459449,0.2002535
,3807.462278,0.2873321
,3808.464891,0.2409594
,3809.467433,0.1485512
,3810.469922,0.0741952
,3811.472376,0.0315785
,3812.474802,0.0118209
,3813.477206,0.0039756
c12-G,3673.406685,0.2199021
,3674.409493,0.2952877
,3675.412069,0.2361501
,3676.414582,0.1396182
,3677.417042,0.0671708
,3678.41947,0.0276162
,3679.421871,0.0100082
,3680.424253,0.0032642
c13,4130.481398,0.1798582
,4131.484171,0.2745096
,4132.486751,0.2436482
,4133.489264,0.1587127
,4134.491729,0.0836572
,4135.49416,0.0375469
,4136.496566,0.0148129
,4137.498952,0.0052482
c13+NMIA,4263.534161,0.1637876
,4264.536955,0.2650547
,4265.539567,0.2458344
,4266.542108,0.1664479
,4267.544599,0.0908428
,4268.547054,0.0421063
,4269.549483,0.0171207
,4270.551891,0.0062418
,4271.554281,0.0020728
c13+NMIA-G,4112.484752,0.1766228
,4113.487592,0.2728042
,4114.490224,0.244202
,4115.492782,0.1602411
,4116.495287,0.0850086
,4117.497755,0.0383775
,4118.500195,0.0152225
,4119.502613,0.0054206
c13-G,3979.431988,0.1939528
,3980.43481,0.2817224
,3981.437408,0.24111
,3982.439939,0.1520847
,3983.442417,0.077873
,3984.444861,0.0340236
,3985.447278,0.0130883
,3986.449673,0.0045273
c14,4436.5067,0.1586343
,4437.509488,0.2595211
,4438.512088,0.2449384
,4439.514619,0.1691806
,4440.5171,0.0943633
,4441.519547,0.0447556
,4442.521968,0.0186398
,4443.524367,0.0069663
,4444.52675,0.0023731
c14+NMIA,4569.559464,0.1444601
,4570.56227,0.2496268
,4571.564899,0.2456409
,4572.567456,0.1760039
,4573.569962,0.1014725
,4574.572432,0.0496237
,4575.574874,0.021269
,4576.577294,0.008168
,4577.579696,0.0028556
c14+NMIA-G,4418.510054,0.1557806
,4419.512904,0.2577039
,4420.515554,0.2451992
,4421.518127,0.1705436
,4422.520647,0.0957103
,4423.523129,0.0456491
,4424.525582,0.0191104
,4425.528012,0.0071767
,4426.530423,0.0024559
c14-G,4285.45729,0.1710656
,4286.460124,0.2672467
,4287.462743,0.2436701
,4288.465291,0.1632529
,4289.467785,0.0885864
,4290.470244,0.0409574
,4291.472675,0.0166541
,4292.475084,0.0060842
,4293.477476,0.002028
c15,4742.532002,0.1399148
,4743.534803,0.2442475
,4744.537421,0.2442155
,4745.539969,0.1782115
,4746.542465,0.1048141
,4747.544927,0.0523513
,4748.547361,0.0229379
,4749.549773,0.0090118
,4750.552168,0.0032252
c15+NMIA,4875.584766,0.1274132
,4876.587583,0.2341491
,4877.590229,0.2436037
,4878.5928,0.1840818
,4879.59532,0.1117385
,4880.597803,0.057464
,4881.600258,0.0258772
,4882.60269,0.0104338
,4883.605103,0.0038277
c15+NMIA-G,4724.535356,0.1373979
,4725.538215,0.2423686
,4726.540881,0.2442146
,4727.543469,0.1793988
,4728.546002,0.1061354
,4729.548496,0.0532961
,4730.550962,0.0234678
,4731.553403,0.0092628
,4732.555826,0.0033295
c15-G,4591.482592,0.1508792
,4592.485437,0.2522644
,4593.488074,0.2440849
,4594.490637,0.1730315
,4595.493147,0.0991364
,4596.49562,0.048327
,4597.498064,0.0206968
,4598.500486,0.0079571
,4599.50289,0.0027893
c16,5071.584522,0.1213196
,5072.587303,0.2276707
,5073.589921,0.2419485
,5074.592468,0.1867792
,5075.594967,0.1158356
,5076.59743,0.0608683
,5077.599867,0.0280091
,5078.602282,0.011541
,5079.60468,0.004327
c16+NMIA,5204.637286,0.1104795
,5205.640084,0.2174951
,5206.642726,0.2400516
,5207.645296,0.1916016
,5208.647817,0.1224768
,5209.650301,0.0661882
,5210.652758,0.0312695
,5211.655192,0.0132099
,5212.657607,0.0050721
,5213.660007,0.0017918
c16+NMIA-A,5069.582791,0.1188479
,5070.585627,0.2252529
,5071.588288,0.2414336
,5072.590873,0.1878707
,5073.593406,0.1173955
,5074.595901,0.0621377
,5075.598366,0.0287954
,5076.600809,0.0119468
,5077.603232,0.0045093
c16+NMIA-G,5053.587876,0.1191372
,5054.590712,0.2257557
,5055.593374,0.2416901
,5056.59596,0.1877715
,5057.598494,0.1171126
,5058.60099,0.0618581
,5059.603456,0.028601
,5060.6059,0.0118377
,5061.608324,0.004457
c16-A,4936.530027,0.1305091
,4937.532848,0.235344
,4938.535484,0.2427065
,4939.538046,0.1825653
,4940.540556,0.1106369
,4941.54303,0.056923
,4942.545475,0.0256867
,4943.547899,0.010392
,4944.550304,0.0038294
c16-G,4920.535112,0.1308268
,4921.537933,0.2358669
,4922.54057,0.2429382
,4923.543133,0.1824319
,4924.545644,0.1103369
,4925.548119,0.0566442
,4926.550565,0.0255007
,4927.55299,0.0102911
,4928.555396,0.0037823
c17,5400.637042,0.1051958
,5401.639806,0.2111859
,5402.642423,0.2377738
,5403.64497,0.1936286
,5404.64747,0.1262949
,5405.649936,0.0696489
,5406.652375,0.0335808
,5407.654793,0.014479
,5408.657193,0.0056744
,5409.659578,0.0020462
c17+NMIA,5533.689806,0.0957964
,5534.692586,0.201132
,5535.695226,0.2347831
,5536.697795,0.1973978
,5537.700316,0.1325493
,5538.702802,0.0750959
,5539.70526,0.0371362
,5540.707696,0.0164015
,5541.710114,0.0065771
,5542.712515,0.0024246
c17+NMIA-A,5398.635311,0.1030526
,5399.638127,0.2088088
,5400.640784,0.2370093
,5401.643368,0.1944699
,5402.645901,0.1277581
,5403.648397,0.0709447
,5404.650864,0.0344358
,5405.653308,0.0149452
,5406.655733,0.0058948
,5407.658142,0.0021391
c17+NMIA-G,5382.640396,0.1033035
,5383.643212,0.2092777
,5384.64587,0.2372939
,5385.648455,0.1944224
,5386.650989,0.1275069
,5387.653486,0.0706689
,5388.655954,0.0342305
,5389.658399,0.0148232
,5390.660825,0.0058331
,5391.663234,0.0021116
c17-A,5265.582547,0.113164
,5266.585348,0.2188827
,5267.587982,0.2394638
,5268.590543,0.190211
,5269.593055,0.1213361
,5270.595531,0.0655661
,5271.597979,0.0310209
,5272.600405,0.0131405
,5273.602813,0.0050644
,5274.605205,0.0017974
c17-G,5249.587633,0.1134394
,5250.590433,0.2193722
,5251.593068,0.2397297
,5252.59563,0.1901313
,5253.598143,0.1210659
,5254.600619,0.0652885
,5255.603068,0.0308226
,5256.605495,0.0130265
,5257.607904,0.0050083
,5258.610297,0.001773
c18,5706.662345,0.0927823
,5707.66512,0.1964449
,5708.667752,0.2321858
,5709.670313,0.1980542
,5710.672827,0.1351113
,5711.675305,0.0778476
,5712.677756,0.0391823
,5713.680186,0.0176248
,5714.682597,0.0072022
,5715.684993,0.0027068
c18+NMIA,5839.715109,0.0844921
,5840.717899,0.1866678
,5841.720552,0.2283934
,5842.723134,0.2008786
,5843.725668,0.1409154
,5844.728165,0.0833227
,5845.730634,0.042972
,5846.733081,0.0197813
,5847.735509,0.0082638
,5848.737921,0.0031724
c18+NMIA-A,5704.660613,0.090892
,5705.663438,0.1941409
,5706.666109,0.2312401
,5707.668705,0.1986726
,5708.67125,0.136464
,5709.673758,0.0791466
,5710.676236,0.0400914
,5711.678691,0.0181464
,5712.681126,0.0074607
,5713.683545,0.0028209
c18+NMIA-G,5688.665699,0.0911133
,5689.668523,0.1945787
,5690.671195,0.2315413
,5691.673792,0.1986677
,5692.676338,0.1362441
,5693.678846,0.0788787
,5694.681325,0.0398787
,5695.683781,0.0180132
,5696.686217,0.00739
,5697.688636,0.0027879
c18-A,5571.60785,0.0998102
,5572.61066,0.2040044
,5573.613309,0.2345752
,5574.615885,0.195366
,5575.618409,0.1304545
,5576.620898,0.0737051
,5577.623358,0.0364281
,5578.625795,0.0161084
,5579.628214,0.0064771
,5580.630616,0.0023972
c18-G,5555.612935,0.1000532
,5556.615745,0.2044628
,5557.618395,0.2348624
,5558.620971,0.1953314
,5559.623497,0.1302145
,5560.625986,0.0734331
,5561.628447,0.0362209
,5562.630885,0.0159828
,5563.633304,0.0064123
,5564.635708,0.0023677
c19,6051.709779,0.0802558
,6052.71254,0.1804617
,6053.715169,0.2249485
,6054.717729,0.2016674
,6055.720243,0.1442506
,6056.722722,0.0869953
,6057.725175,0.0457705
,6058.727606,0.0214982
,6059.730019,0.0091652
,6060.732416,0.0035911
c19+NMIA,6184.762543,0.0730849
,6185.765319,0.1710629
,6186.767967,0.2203971
,6187.770547,0.2034747
,6188.77308,0.1494984
,6189.775578,0.0924362
,6190.778048,0.0497874
,6191.780496,0.0239114
,6192.782925,0.0104133
,6193.785338,0.0041643
c19+NMIA-A,6049.708048,0.0786207
,6050.710855,0.178254
,6051.713521,0.2238322
,6052.716115,0.2020468
,6053.718659,0.1454678
,6054.721167,0.0882823
,6055.723646,0.0467316
,6056.726101,0.0220805
,6057.728537,0.0094684
,6058.730957,0.0037311
c19+NMIA-G,6033.713134,0.0788121
,6034.71594,0.1786579
,6035.718607,0.2241468
,6036.721202,0.2020856
,6037.723747,0.1452838
,6038.726255,0.0880261
,6039.728734,0.046513
,6040.731191,0.0219354
,6041.733627,0.0093874
,6042.736048,0.0036915
c19-A,5916.655284,0.0863349
,5917.658078,0.1877989
,5918.660723,0.2280101
,5919.663297,0.1997733
,5920.665822,0.1399789
,5921.668311,0.0828371
,5922.670772,0.0428229
,5923.673211,0.0197842
,5924.675631,0.0083037
,5925.678035,0.0032055
c19-G,5900.66037,0.0865451
,5901.663163,0.188223
,5902.665809,0.2283153
,5903.668384,0.1997853
,5904.670909,0.1397738
,5905.673399,0.0825745
,5906.675861,0.0426082
,5907.6783,0.0196463
,5908.680721,0.0082288
,5909.683126,0.0031697
c20,6396.757214,0.0694205
,6397.759962,0.1652135
,6398.762587,0.2166303
,6399.765147,0.2036376
,6400.767661,0.1523937
,6401.770141,0.0959993
,6402.772595,0.0526906
,6403.775027,0.0257919
,6404.777442,0.0114498
,6405.779841,0.0046682
,6406.782227,0.0017651
c20+NMIA,6529.809978,0.0632177
,6530.81274,0.1562692
,6531.815384,0.2114869
,6532.817963,0.2044884
,6533.820495,0.1570311
,6534.822993,0.1013262
,6535.825464,0.0568872
,6536.827912,0.0284511
,6537.830342,0.0128925
,6538.832757,0.0053612
,6539.835157,0.0020662
c20+NMIA-A,6394.755483,0.0680062
,6395.758274,0.1631182
,6396.760936,0.2153823
,6397.763528,0.2037931
,6398.766071,0.1534636
,6399.768578,0.0972556
,6400.771057,0.0536921
,6401.773514,0.026432
,6402.775951,0.0117994
,6403.778371,0.0048371
,6404.780778,0.0018389
c20+NMIA-G,6378.760568,0.0681718
,6379.76336,0.1634893
,6380.766022,0.215704
,6381.768614,0.2038706
,6382.771158,0.1533157
,6383.773666,0.0970145
,6384.776146,0.0534705
,6385.778603,0.0262764
,6386.781041,0.0117082
,6387.783462,0.0047904
,6388.785869,0.0018175
c20-A,6261.702719,0.0746789
,6262.705497,0.1722506
,6263.708139,0.2202297
,6264.710712,0.2025005
,6265.713236,0.1485578
,6266.715726,0.0918878
,6267.718188,0.0495829
,6268.720628,0.0238856
,6269.72305,0.0104442
,6270.725456,0.0041972
c20-G,6245.707804,0.0748607
,6246.710582,0.1726414
,6247.713225,0.220546
,6248.715798,0.2025542
,6249.718324,0.1483886
,6250.720814,0.0916383
,6251.723277,0.0493635
,6252.725718,0.0237365
,6253.72814,0.010359
,6254.730546,0.0041546
c21,6702.782517,0.0612287
,6703.785275,0.1524354
,6704.787913,0.2083969
,6705.790485,0.2038853
,6706.793011,0.1586039
,6707.795503,0.103762
,6708.797967,0.0591043
,6709.80041,0.0300082
,6710.802835,0.0138109
,6711.805244,0.0058354
,6712.807639,0.0022859
c21+NMIA,6835.83528,0.0557578
,6836.838052,0.1439464
,6837.840708,0.202875
,6838.843298,0.2039543
,6839.845841,0.1626603
,6840.84835,0.1089149
,6841.850831,0.0634112
,6842.853289,0.0328708
,6843.855729,0.0154319
,6844.858152,0.0066459
,6845.860562,0.0026518
c21+NMIA-A,6700.780785,0.0599812
,6701.783586,0.1504505
,6702.786258,0.2070661
,6703.788861,0.2038587
,6704.791416,0.1595345
,6705.793933,0.104974
,6706.796423,0.0601299
,6707.798889,0.0306958
,6708.801335,0.0142029
,6709.803765,0.0060325
,6710.80618,0.0023754
c21+NMIA-G,6684.785871,0.0601272
,6685.788671,0.1507938
,6686.791344,0.2073889
,6687.793948,0.2039656
,6688.796503,0.1594185
,6689.799021,0.1047492
,6690.801511,0.0599085
,6691.803978,0.0305322
,6692.806425,0.0141027
,6693.808855,0.0059791
,6694.811271,0.0023499
c21-A,6567.728021,0.0658665
,6568.730809,0.159151
,6569.733464,0.2123542
,6570.736048,0.2033758
,6571.738585,0.1551934
,6572.741086,0.0997501
,6573.743559,0.0558902
,6574.746009,0.0279398
,6575.748441,0.0126715
,6576.750856,0.0052796
,6577.753258,0.0020407
c21-G,6551.733107,0.0660268
,6552.735894,0.1595132
,6553.738549,0.2126745
,6554.741135,0.2034617
,6555.743672,0.1550561
,6556.746174,0.0995153
,6557.748647,0.0556693
,6558.751098,0.0277819
,6559.75353,0.0125773
,6560.755946,0.0052305
,6561.758348,0.0020178
c22,7007.823803,0.0539315
,7008.826564,0.1403683
,7009.829208,0.1998382
,7010.831786,0.2031625
,7011.834319,0.1639802
,7012.836818,0.1111865
,7013.83929,0.0655829
,7014.84174,0.0344558
,7015.844171,0.0164
,7016.846586,0.0071627
,7017.848988,0.0028992
c22+NMIA,7140.876567,0.0491126
,7141.87934,0.1323459
,7142.882001,0.1940312
,7143.884597,0.2025132
,7144.887147,0.1674473
,7145.889662,0.1161205
,7146.892149,0.0699613
,7147.894614,0.0375046
,7148.897059,0.0181986
,7149.899489,0.0080969
,7150.901904,0.0033364
c22+NMIA-A,7005.822072,0.0528327
,7006.824872,0.1384957
,7007.82755,0.198446
,7008.830159,0.2029691
,7009.832719,0.1647702
,7010.835243,0.1123439
,7011.837739,0.0666233
,7012.840211,0.0351867
,7013.842663,0.0168342
,7014.845099,0.0073895
,7015.84752,0.0030059
c22+NMIA-G,6989.827157,0.0529613
,6990.829957,0.1388126
,6991.832636,0.1987672
,6992.835245,0.2031019
,6993.837806,0.164685
,6994.840331,0.1121368
,6995.842827,0.066404
,6996.8453,0.0350164
,6997.847753,0.0167252
,6998.850189,0.0073291
,6999.852611,0.002976
c22-A,6872.769308,0.0580166
,6873.772096,0.1467456
,6874.774757,0.2040756
,6875.777348,0.2032351
,6876.779892,0.1610074
,6877.7824,0.1073113
,6878.784879,0.0622912
,6879.787336,0.0322368
,6880.789774,0.0151261
,6881.792196,0.006517
,6882.794603,0.0026037
c22-G,6856.774393,0.0581578
,6857.777181,0.1470806
,6858.779842,0.2043967
,6859.782435,0.2033493
,6860.784979,0.1609013
,6861.787487,0.1070929
,6862.789968,0.0620711
,6863.792425,0.0320713
,6864.794864,0.0150231
,6865.797286,0.0064612
,6866.799694,0.0025766
c23,7312.86509,0.047504
,7313.867852,0.1290123
,7314.870502,0.1909673
,7315.873087,0.2014466
,7316.875627,0.1684709
,7317.878132,0.1182334
,7318.880611,0.0721223
,7319.883067,0.0391595
,7320.885504,0.0192517
,7321.887926,0.0086806
,7322.890333,0.0036259
c23+NMIA,7445.917854,0.0432595
,7446.920628,0.1214659
,7447.923294,0.1849672
,7448.925896,0.2001454
,7449.928452,0.1713431
,7450.930973,0.1229026
,7451.933466,0.0765302
,7452.935936,0.0423744
,7453.938388,0.0212261
,7454.940823,0.0097447
,7455.943244,0.0041417
,7456.945652,0.0016429
c23+NMIA-A,7310.863359,0.0465362
,7311.866159,0.1272534
,7312.868841,0.1895349
,7313.871456,0.2011024
,7314.874022,0.1691196
,7315.876552,0.1193256
,7316.879053,0.0731675
,7317.881531,0.0399288
,7318.883989,0.0197275
,7319.886431,0.0089385
,7320.888857,0.0037515
c23+NMIA-G,7294.868444,0.0466495
,7295.871244,0.1275454
,7296.873927,0.1898516
,7297.876542,0.2012572
,7298.879109,0.169064
,7299.881639,0.1191376
,7300.884141,0.0729525
,7301.88662,0.0397532
,7302.889079,0.0196103
,7303.89152,0.008871
,7304.893948,0.0037169
c23-A,7177.810595,0.0511022
,7178.813383,0.1350365
,7179.816049,0.1954079
,7180.818647,0.2020528
,7181.821197,0.1659459
,7182.823712,0.1145329
,7183.826198,0.0687847
,7184.828661,0.0368033
,7185.831105,0.0178433
,7186.833533,0.0079395
,7187.835946,0.0032745
c23-G,7161.81568,0.0512266
,7162.818469,0.1353457
,7163.821135,0.1957265
,7164.823733,0.2021916
,7165.826284,0.1658702
,7166.828799,0.1143326
,7167.831286,0.0685673
,7168.83375,0.0366316
,7169.836195,0.0177318
,7170.838623,0.0078767
,7171.841037,0.003243
c24,7641.91761,0.0411906
,7642.920361,0.1172593
,7643.923007,0.1810693
,7644.925591,0.1987016
,7645.928131,0.1725296
,7646.930638,0.1255242
,7647.933117,0.0792852
,7648.935575,0.0445326
,7649.938014,0.0226296
,7650.940437,0.0105396
,7651.942847,0.0045447
,7652.945244,0.001829
c24+NMIA,7774.970374,0.0375101
,7775.973137,0.1102339
,7776.975799,0.1749353
,7777.978398,0.1967524
,7778.980954,0.1747537
,7779.983475,0.129865
,7780.985969,0.0836848
,7781.988441,0.0479072
,7782.990894,0.0247922
,7783.99333,0.011751
,7784.995752,0.0051535
,7785.998162,0.0021083
c24+NMIA-A,7639.915879,0.0403514
,7640.918666,0.1156243
,7641.921344,0.1796105
,7642.923956,0.198208
,7643.926522,0.1730247
,7644.929052,0.1265361
,7645.931554,0.0803262
,7646.934033,0.0453385
,7647.936492,0.0231498
,7648.938935,0.0108327
,7649.941363,0.0046927
,7650.943778,0.0018972
c24+NMIA-G,7623.920964,0.0404496
,7624.923751,0.1158903
,7625.926429,0.1799203
,7626.929042,0.1983835
,7627.931608,0.1730001
,7628.934139,0.1263701
,7629.936642,0.0801177
,7630.939121,0.0451584
,7631.941581,0.0230241
,7632.944024,0.0107574
,7633.946453,0.0046527
,7634.948869,0.0018779
c24-A,7506.863115,0.0443106
,7507.865891,0.1228913
,7508.868553,0.1856669
,7509.871149,0.1998433
,7510.873699,0.1704975
,7511.876214,0.1220478
,7512.878702,0.0759284
,7513.881166,0.0420414
,7514.883612,0.0210757
,7515.886041,0.0096897
,7516.888457,0.0041267
,7517.890859,0.0016411
c24-G,7490.8682,0.0444184
,7491.870976,0.1231735
