ion,mass,Intensities
,7365.020811,0.0038927
a24,7662.038746,0.0391856
,7663.041431,0.1141591
,7664.044029,0.1791108
,7665.046574,0.1988347
,7666.049079,0.174102
,7667.051554,0.1274301
,7668.054005,0.0808172
,7669.056437,0.0455056
,7670.058851,0.0231503
,7671.061251,0.0107818
,7672.063639,0.0046443
,7673.066015,0.0018655
a24+NMIA,7795.09151,0.0356844
,7796.094209,0.1072428
,7797.096823,0.1728814
,7798.099384,0.1966926
,7799.101905,0.1761856
,7800.104395,0.1317325
,7801.106862,0.085248
,7802.109307,0.0489322
,7803.111736,0.0253565
,7804.114149,0.0120208
,7805.116549,0.0052675
,7806.118938,0.0021513
a24-G,7510.989337,0.0422564
,7511.992044,0.1199898
,7512.994658,0.1841129
,7513.997214,0.2003012
,7514.99973,0.1721365
,7516.002215,0.1237987
,7517.004674,0.0772184
,7518.007113,0.0427939
,7519.009534,0.0214412
,7520.011941,0.0098401
,7521.014335,0.0041787
,7522.016717,0.0016554
a24+NMIA-G,7644.0421,0.0384808
,7645.044821,0.1128098
,7646.047451,0.1779413
,7647.050024,0.1984789
,7648.052556,0.1745466
,7649.055056,0.12827
,7650.05753,0.0816564
,7651.059984,0.0461415
,7652.062419,0.0235529
,7653.064839,0.0110047
,7654.067246,0.0047549
,7655.069641,0.0019155
a24-A,7526.984251,0.0421538
,7527.986959,0.1197146
,7528.989572,0.1837982
,7529.992128,0.2001311
,7530.994644,0.1721725
,7531.997128,0.1239746
,7532.999587,0.0774312
,7534.002025,0.0429734
,7535.004446,0.0215639
,7536.006852,0.0099121
,7537.009245,0.0042163
,7538.011627,0.0016732
a24+NMIA-A,7660.037015,0.0383873
,7661.039736,0.1125506
,7662.042366,0.1776311
,7663.044938,0.1982962
,7664.047469,0.1745634
,7665.049969,0.1284322
,7666.052443,0.0818651
,7667.054896,0.0463237
,7668.057331,0.0236808
,7669.05975,0.0110816
,7670.062156,0.0047958
,7671.064551,0.0019353
a25,8007.086181,0.0338952
,8008.088859,0.1031975
,8009.091455,0.1686548
,8010.093999,0.1946193
,8011.096504,0.1768727
,8012.09898,0.1342115
,8013.101433,0.0881619
,8014.103866,0.0513771
,8015.106282,0.0270341
,8016.108684,0.0130155
,8017.111073,0.0057929
,8018.113451,0.0024032
a25+NMIA,8140.138945,0.0308666
,8141.141636,0.0968172
,8142.144248,0.162413
,8143.146807,0.1919183
,8144.149328,0.1782973
,8145.151819,0.1381152
,8146.154286,0.0925182
,8147.156733,0.0549312
,8148.159162,0.0294259
,8149.161577,0.0144133
,8150.163979,0.0065228
,8151.166369,0.0027501
a25-G,7856.036771,0.0365514
,7857.03947,0.1085898
,7858.042081,0.1737033
,7859.044637,0.1965747
,7860.047153,0.1754476
,7861.049638,0.1308862
,7862.052099,0.0846021
,7863.054539,0.0485491
,7864.056962,0.0251708
,7865.05937,0.0119468
,7866.061765,0.0052443
,7867.064149,0.0021466
a25+NMIA-G,7989.089535,0.0332855
,7990.092247,0.1019503
,7991.094874,0.1674763
,7992.097445,0.1941512
,7993.099977,0.1771915
,7994.102477,0.1349792
,7995.104952,0.0889909
,7996.107406,0.0520395
,7997.109843,0.0274725
,7998.112264,0.013268
,7999.114672,0.005923
,8000.117068,0.0024643
a25-A,7872.031686,0.0364627
,7873.034385,0.10834
,7874.036996,0.1733978
,7875.039551,0.1963863
,7876.042067,0.1754528
,7877.044552,0.1310384
,7878.047012,0.0848065
,7879.049451,0.0487319
,7880.051874,0.0253018
,7881.054281,0.0120269
,7882.056676,0.0052877
,7883.05906,0.0021679
a25+NMIA-A,8005.08445,0.0332047
,8006.087162,0.1017154
,8007.089788,0.1671767
,8008.09236,0.1939527
,8009.09489,0.1771788
,8010.09739,0.1351172
,8011.099865,0.0891897
,8012.102318,0.052224
,8013.104754,0.0276082
,8014.107175,0.013353
,8015.109583,0.0059701
,8016.111978,0.0024878
a26,8312.127468,0.0298556
,8313.13015,0.0942754
,8314.132752,0.15944
,8315.135303,0.1901204
,8316.137815,0.1783577
,8317.140298,0.1395909
,8318.142757,0.0945151
,8319.145196,0.0567428
,8320.147619,0.0307452
,8321.150027,0.0152365
,8322.152422,0.0069781
,8323.154806,0.002978
a26+NMIA,8445.180232,0.027188
,8446.182927,0.0883538
,8447.185544,0.1532524
,8448.188109,0.1870009
,8449.190636,0.1792216
,8450.193134,0.1431122
,8451.195607,0.0987613
,8452.198059,0.0603786
,8453.200495,0.0332901
,8454.202915,0.0167769
,8455.205323,0.0078092
,8456.207719,0.0033855
a26-G,8161.078058,0.0321953
,8162.080761,0.0992896
,8163.083378,0.1644714
,8164.08594,0.1924461
,8165.088463,0.1773963
,8166.090954,0.1365636
,8167.093421,0.0910269
,8168.095868,0.053836
,8169.098297,0.0287533
,8170.100711,0.0140529
,8171.103112,0.0063501
,8172.105502,0.0026748
a26+NMIA-G,8294.130822,0.0293186
,8295.133537,0.0931161
,8296.136169,0.1582668
,8297.138746,0.1895676
,8298.141284,0.1785689
,8299.14379,0.1402884
,8300.146271,0.0953266
,8301.148731,0.057423
,8302.151174,0.0312134
,8303.1536,0.0155158
,8304.156014,0.0071268
,8305.158416,0.00305
a26-A,8177.072973,0.0321171
,8178.075676,0.0990608
,8179.078292,0.1641758
,8180.080854,0.1922451
,8181.083376,0.1773762
,8182.085868,0.1366943
,8183.088334,0.0912218
,8184.09078,0.0540201
,8185.093209,0.0288908
,8186.095623,0.0141402
,8187.098023,0.006399
,8188.100412,0.0026996
a26+NMIA-A,8310.125736,0.0292474
,8311.128452,0.0929011
,8312.131083,0.1579781
,8313.133661,0.1893585
,8314.136197,0.1785322
,8315.138703,0.1404047
,8316.141184,0.0955148
,8317.143643,0.0576076
,8318.146085,0.031355
,8319.148512,0.0156079
,8320.150925,0.0071795
,8321.153326,0.0030772
c01,345.047435,0.8649908
,346.049958,0.1135848
,347.051938,0.0193659
,348.054276,0.0018892
c01+NMIA,478.100199,0.7877027
,479.102973,0.1759258
,480.105196,0.0317303
,481.107585,0.0041628
c01-G,193.998025,0.9327755
,195.001073,0.0571271
,196.002467,0.0129809
c01+NMIA-G,327.050789,0.8494308
,328.054036,0.1270884
,329.055972,0.0210784
,330.058659,0.0022055
c02,690.094869,0.748209
,691.097393,0.1964997
,692.099524,0.0464042
,693.101817,0.0076676
c02+NMIA,823.147633,0.6813555
,824.150315,0.2416453
,825.152607,0.0626835
,826.154962,0.0120999
c02-G,539.04546,0.8068422
,540.04826,0.1524143
,541.050216,0.0352187
,542.052701,0.004837
c02+NMIA-G,672.098224,0.7347498
,673.101133,0.2064128
,674.103353,0.049113
,675.105816,0.0083665
c03,995.136156,0.6590384
,996.138763,0.2476218
,997.140981,0.0737866
,998.143307,0.0160689
,999.145536,0.0030058
c03+NMIA,1128.18892,0.6001524
,1129.19163,0.2807267
,1130.193979,0.0914317
,1131.196359,0.0222932
,1132.19867,0.0045422
c03-G,844.086746,0.7106837
,845.089546,0.2146319
,846.091681,0.0605872
,847.094112,0.0117687
c03+NMIA-G,977.13951,0.6471832
,978.142388,0.2550126
,979.144707,0.0769202
,980.147155,0.0171096
,981.149474,0.0032416
c04,1340.183591,0.5700621
,1341.186176,0.2890473
,1342.188459,0.1047137
,1343.19078,0.0283209
,1344.193039,0.0064421
c04+NMIA,1473.236355,0.5191263
,1474.239024,0.3109942
,1475.241407,0.1225964
,1476.243782,0.036239
,1477.246106,0.0088716
c04-G,1189.134181,0.6147349
,1190.136897,0.2663775
,1191.139155,0.0905493
,1192.141532,0.0225607
,1193.143796,0.0048259
c04+NMIA-G,1322.186945,0.5598075
,1323.189734,0.2940937
,1324.192116,0.1080342
,1325.194535,0.0296978
,1326.196874,0.0068368
c05,1646.208893,0.5027926
,1647.211551,0.3101031
,1648.213895,0.1313499
,1649.216258,0.0416874
,1650.21856,0.0110535
,1651.220855,0.0025287
c05+NMIA,1779.261657,0.4578674
,1780.264376,0.3245311
,1781.266807,0.1482614
,1782.269217,0.0507378
,1783.271574,0.0143368
,1784.273911,0.0034854
c05-G,1495.159483,0.5421938
,1496.162255,0.2944313
,1497.164587,0.117527
,1498.166994,0.0348753
,1499.169305,0.0087659
c05+NMIA-G,1628.212247,0.493748
,1629.215071,0.3135616
,1630.217507,0.1345687
,1631.219953,0.0433029
,1632.222326,0.0116059
,1633.224685,0.0026824
c06,1951.25018,0.4428704
,1952.252859,0.3232364
,1953.25525,0.155552
,1954.257634,0.0561317
,1955.259965,0.0168016
,1956.26228,0.0043341
c06+NMIA,2084.302944,0.4032993
,2085.305674,0.3314692
,2086.308138,0.1710846
,2087.310567,0.065974
,2088.312945,0.0209126
,2089.315299,0.0056938
c06-G,1800.20077,0.4775758
,1801.203546,0.3133577
,1802.205937,0.1425175
,1803.208356,0.0485376
,1804.210698,0.0138427
,1805.213034,0.0034079
c06+NMIA-G,1933.253534,0.4349037
,1934.256354,0.3253816
,1935.258829,0.1585704
,1936.261288,0.0579227
,1937.263683,0.0175105
,1938.266056,0.0045589
c07,2280.3027,0.3840113
,2281.305355,0.3305562
,2282.307773,0.1793642
,2283.310161,0.0727484
,2284.312505,0.024276
,2285.314828,0.0069618
c07+NMIA,2413.355464,0.3496994
,2414.358165,0.3332024
,2415.360644,0.1930712
,2416.363076,0.0831254
,2417.365462,0.0292391
,2418.367822,0.0088071
,2419.37016,0.0023416
c07-G,2129.25329,0.4141042
,2130.256024,0.3259306
,2131.258452,0.1675509
,2132.260868,0.0645675
,2133.263226,0.0206077
,2134.265566,0.0056666
c07+NMIA-G,2262.306054,0.3771035
,2263.308829,0.331512
,2264.311326,0.182085
,2265.313783,0.0746686
,2266.316186,0.0251495
,2267.318563,0.0072739
c07-A,2145.248205,0.4130986
,2146.250939,0.3252969
,2147.253363,0.1681177
,2148.255778,0.0651431
,2149.258134,0.020926
,2150.260473,0.0057931
c07+NMIA-A,2278.300969,0.3761877
,2279.303745,0.3308506
,2280.306237,0.1825427
,2281.308693,0.0752367
,2282.311093,0.0254904
,2283.313468,0.007419
c08,2585.343987,0.3382453
,2586.346658,0.3294183
,2587.349107,0.1977644
,2588.351516,0.0884501
,2589.353881,0.0324126
,2590.356222,0.010188
,2591.358543,0.0028308
c08+NMIA,2718.396751,0.3080226
,2719.399462,0.3283307
,2720.401964,0.2094899
,2721.404413,0.0989486
,2722.406817,0.0380612
,2723.409192,0.0125146
,2724.411546,0.0036271
c08-G,2434.294577,0.3647518
,2435.297319,0.3283419
,2436.299781,0.1874345
,2437.302214,0.0800326
,2438.304594,0.0281532
,2439.306951,0.0085167
,2440.309285,0.002283
c08+NMIA-G,2567.347341,0.3321607
,2568.350119,0.3295719
,2569.352641,0.200133
,2570.355112,0.0904185
,2571.357532,0.0334222
,2572.359923,0.0105886
,2573.36229,0.0029635
c08-A,2450.289492,0.363866
,2451.292234,0.3276835
,2452.294693,0.1878527
,2453.297125,0.0805832
,2454.299503,0.0284998
,2455.301858,0.0086709
,2456.304191,0.0023384
c08+NMIA-A,2583.342256,0.3313541
,2584.345034,0.3288981
,2585.347553,0.200454
,2586.350023,0.0909513
,2587.352441,0.0337861
,2588.35483,0.0107611
,2589.357196,0.0030289
c09,2914.396507,0.2932913
,2915.39916,0.3240385
,2916.401623,0.2148283
,2917.404038,0.1054997
,2918.406411,0.0422187
,2919.408759,0.014448
,2920.411088,0.00436
c09+NMIA,3047.449271,0.2670853
,3048.451961,0.3196642
,3049.454471,0.2243405
,3050.456923,0.1158649
,3051.459332,0.0485085
,3052.461712,0.0173102
,3053.464071,0.0054331
c09-G,2763.347097,0.316275
,2764.34981,0.3261144
,2765.35229,0.2062153
,2766.354726,0.097053
,2767.357115,0.0373902
,2768.359477,0.0123502
,2769.361818,0.0036049
c09+NMIA-G,2896.399861,0.2880154
,2897.402609,0.3234809
,2898.405139,0.2167926
,2899.407612,0.107468
,2900.410037,0.0433587
,2901.412432,0.0149484
,2902.414804,0.0045419
c09-A,2779.342012,0.3155069
,2780.344726,0.325443
,2781.347203,0.2064876
,2782.349638,0.0975649
,2783.352024,0.0377594
,2784.354386,0.0125336
,2785.356726,0.0036776
c09+NMIA-A,2912.394776,0.287316
,2913.397524,0.3228051
,2914.400052,0.2169802
,2915.402524,0.1079532
,2916.404947,0.0437391
,2917.407341,0.0151491
,2918.409711,0.0046255
c10,3219.437794,0.2583372
,3220.440461,0.3146392
,3221.442946,0.2267356
,3222.445378,0.1205708
,3223.447769,0.0520875
,3224.450133,0.0192077
,3225.452477,0.0062372
c10+NMIA,3352.490558,0.2352544
,3353.493257,0.3081756
,3354.495785,0.2342112
,3355.498252,0.1305288
,3356.500676,0.0588188
,3357.50307,0.0225543
,3358.505441,0.0075975
,3359.507795,0.002297
c10-G,3068.388384,0.2785817
,3069.391106,0.3187576
,3070.393609,0.2197655
,3071.396062,0.1123463
,3072.398467,0.0468462
,3073.400845,0.0167152
,3074.4032,0.0052623
c10+NMIA-G,3201.441148,0.25369
,3202.4439,0.3136225
,3203.446449,0.2283161
,3204.448936,0.1224819
,3205.451375,0.053321
,3206.453783,0.0198001
,3207.456167,0.006471
,3208.458532,0.0019008
c10-A,3084.383299,0.2779052
,3085.386021,0.3180896
,3086.388523,0.2199248
,3087.390973,0.1128111
,3088.393378,0.0472261
,3089.395754,0.016923
,3090.398108,0.005352
c10+NMIA-A,3217.436062,0.253074
,3218.438815,0.3129575
,3219.441362,0.2284016
,3220.443848,0.1229148
,3221.446285,0.0537065
,3222.448692,0.0200236
,3223.451074,0.0065722
,3224.453438,0.0019393
c11,3524.47908,0.2275489
,3525.481758,0.3028779
,3526.484264,0.2356643
,3527.486713,0.1348089
,3528.489119,0.0624734
,3529.491498,0.024669
,3530.493855,0.0085664
,3531.496194,0.0026722
c11+NMIA,3657.531844,0.2072171
,3658.534552,0.2948849
,3659.537095,0.2411936
,3660.539577,0.144173
,3661.542014,0.0695139
,3662.544421,0.0284756
,3663.546804,0.0102349
,3664.549169,0.0032988
c11-G,3373.429671,0.2453807
,3374.432399,0.3085223
,3375.434924,0.2302961
,3376.437391,0.1269758
,3377.439812,0.0569229
,3378.442204,0.0217947
,3379.444572,0.0073519
,3380.446923,0.0022309
c11+NMIA-G,3506.482435,0.2234556
,3507.485191,0.3015193
,3508.487756,0.2368724
,3509.490256,0.1366243
,3510.492708,0.0637761
,3511.495128,0.0253501
,3512.497523,0.0088566
,3513.499899,0.0027785
c11-A,3389.424585,0.2447848
,3390.427314,0.3078665
,3391.429837,0.2303577
,3392.432303,0.1273881
,3393.434723,0.0573055
,3394.437113,0.0220239
,3395.439481,0.0074591
,3396.44183,0.002273
c11+NMIA-A,3522.477349,0.2229129
,3523.480106,0.3008723
,3524.482669,0.2368704
,3525.485168,0.1370013
,3526.487618,0.0641592
,3527.490037,0.0255931
,3528.492431,0.0089756
,3529.494806,0.0028271
c12,3830.504383,0.2006972
,3831.507085,0.2891568
,3832.509616,0.2415639
,3833.512087,0.1479559
,3834.514514,0.0732698
,3835.516911,0.0308774
,3836.519286,0.0114323
,3837.521642,0.0037996
c12+NMIA,3963.557147,0.1827646
,3964.559874,0.2801396
,3965.56244,0.2452741
,3966.564941,0.1565603
,3967.567397,0.0804749
,3968.569821,0.0351049
,3969.57222,0.0134255
,3970.5746,0.0046013
c12-G,3679.454973,0.2164248
,3680.457723,0.2958607
,3681.460273,0.2377201
,3682.462762,0.1406677
,3683.465203,0.0675255
,3684.467613,0.0276457
,3685.469998,0.0099611
,3686.472365,0.0032261
c12+NMIA-G,3812.507737,0.1970869
,3813.510511,0.2875625
,3814.513098,0.2424188
,3815.515617,0.1496406
,3816.518086,0.0746147
,3817.520523,0.0316411
,3818.522934,0.0117827
,3819.525324,0.0039372
c12-A,3695.449888,0.2158992
,3696.452638,0.2952247
,3697.455186,0.2376995
,3698.457674,0.1410236
,3699.460114,0.0679028
,3700.462523,0.0278928
,3701.464907,0.010086
,3702.467273,0.0032788
c12+NMIA-A,3828.502651,0.1966083
,3829.505426,0.2869393
,3830.508011,0.2423439
,3831.510529,0.1499595
,3832.512998,0.0749878
,3833.515433,0.0318996
,3834.517843,0.0119192
,3835.520232,0.003997
c13,4136.529685,0.1770142
,4137.532407,0.2744565
,4138.534962,0.2449203
,4139.537453,0.1598107
,4140.539899,0.0841497
,4141.542313,0.0376594
,4142.544704,0.0147931
,4143.547076,0.0052125
c13+NMIA,4269.582449,0.1611977
,4270.585194,0.264768
,4271.58778,0.2469734
,4272.590299,0.1675534
,4273.592772,0.09139
,4274.595211,0.0422562
,4275.597626,0.0171149
,4276.600019,0.0062083
,4277.602397,0.0020493
c13-G,3985.480275,0.1908858
,3986.483043,0.2818913
,3987.485617,0.2424829
,3988.488125,0.1531674
,3989.490584,0.0783182
,3990.493011,0.034107
,3991.495413,0.0130585
,3992.497795,0.0044906
c13+NMIA-G,4118.533039,0.1738299
,4119.535828,0.272701
,4120.538435,0.2454502
,4121.540971,0.1613422
,4122.543458,0.085512
,4123.54591,0.0384968
,4124.548335,0.0152051
,4125.550739,0.0053852
c13-A,4001.47519,0.1904223
,4002.477958,0.2812795
,4003.48053,0.2423931
,4004.483037,0.1534661
,4005.485495,0.0786838
,4006.487921,0.0343683
,4007.490322,0.0132005
,4008.492703,0.0045546
c13+NMIA-A,4134.527954,0.1734078
,4135.530743,0.272105
,4136.533349,0.2453147
,4137.535884,0.1616033
,4138.538369,0.0858693
,4139.54082,0.0387669
,4140.543244,0.0153583
,4141.545647,0.0054569
,4142.548033,0.0017664
c14,4441.570972,0.1559178
,4442.573699,0.2593823
,4443.576267,0.246229
,4444.57877,0.1703384
,4445.581228,0.0948714
,4446.583654,0.0448371
,4447.586055,0.0185771
,4448.588437,0.0068978
,4449.590803,0.002332
c14+NMIA,4574.623736,0.1419864
,4575.626484,0.2492727
,4576.629082,0.2467903
,4577.631611,0.177165
,4578.634094,0.102039
,4579.636543,0.0497469
,4580.638967,0.0212217
,4581.64137,0.008101
,4582.643756,0.0028121
c14-G,4290.521562,0.1681363
,4291.524332,0.2673129
,4292.526919,0.2450701
,4293.529439,0.1643986
,4294.53191,0.0890436
,4295.534347,0.0410062
,4296.536759,0.0165806
,4297.539151,0.0060155
,4298.541526,0.001989
c14+NMIA-G,4423.574326,0.1531131
,4424.577116,0.2575187
,4425.579733,0.2464641
,4426.582279,0.1717038
,4427.584776,0.0962301
,4428.587237,0.0457383
,4429.589672,0.0190502
,4430.592084,0.0071083
,4431.59448,0.0024143
c14-A,4306.516477,0.167728
,4307.519247,0.2667278
,4308.521833,0.2449217
,4309.524351,0.1646411
,4310.526821,0.0893927
,4311.529258,0.0412778
,4312.531669,0.0167386
,4313.53406,0.0060913
,4314.536434,0.0020205
c14+NMIA-A,4439.569241,0.1527413
,4440.572031,0.2569517
,4441.574647,0.2462778
,4442.577192,0.171909
,4443.579687,0.0965674
,4444.582148,0.0460161
,4445.584581,0.0192188
,4446.586993,0.0071921
,4447.589387,0.0024502
c15,4786.618407,0.1348675
,4787.621119,0.2420732
,4788.623687,0.2454672
,4789.626191,0.1806268
,4790.628651,0.1066977
,4791.631079,0.053373
,4792.633483,0.0233695
,4793.635868,0.0091589
,4794.638237,0.003265
c15+NMIA,4919.67117,0.1228169
,4920.673904,0.2317461
,4921.676498,0.2445346
,4922.679027,0.1863734
,4923.681511,0.1136622
,4924.683962,0.0585654
,4925.686387,0.0263665
,4926.688792,0.0106099
,4927.69118,0.0038789
c15-G,4635.568997,0.1454363
,4636.571748,0.2503209
,4637.574335,0.2456022
,4638.576854,0.1755339
,4639.579327,0.1009768
,4640.581767,0.0492818
,4641.584181,0.0210833
,4642.586575,0.0080826
,4643.588953,0.0028211
c15+NMIA-G,4768.621761,0.1324414
,4769.624531,0.2401426
,4770.627146,0.2454046
,4771.629691,0.1817932
,4772.632188,0.1080285
,4773.63465,0.0543334
,4774.637086,0.02391
,4775.6395,0.009415
,4776.641897,0.0033712
c15-A,4651.563911,0.1450832
,4652.566663,0.2497685
,4653.569248,0.2453995
,4654.571767,0.1757147
,4655.574239,0.1013023
,4656.576678,0.0495607
,4657.579091,0.021258
,4658.581485,0.0081721
,4659.583861,0.0028606
c15+NMIA-A,4784.616675,0.1321198
,4785.619446,0.2396099
,4786.62206,0.2451719
,4787.624604,0.1819378
,4788.6271,0.1083389
,4789.629561,0.0546155
,4790.631996,0.0240943
,4791.634409,0.0095127
,4792.636805,0.0034157
c16,5131.665841,0.1166591
,5132.668541,0.22471
,5133.671108,0.2424346
,5134.673613,0.1890646
,5135.676075,0.1180446
,5136.678506,0.0622942
,5137.680913,0.0287326
,5138.6833,0.0118486
,5139.685672,0.0044401
c16+NMIA,5264.718605,0.1062355
,5265.721325,0.2144083
,5266.723917,0.2402215
,5267.726446,0.1937067
,5268.72893,0.1246818
,5269.731382,0.067684
,5270.733809,0.0320601
,5271.736216,0.0135588
,5272.738606,0.0052051
,5273.740981,0.0018365
c16-G,4980.616432,0.1258011
,4981.619166,0.2330447
,4982.621752,0.2436928
,4983.624272,0.1848543
,4984.626747,0.1125377
,4985.629189,0.0580087
,4986.631605,0.02617
,4987.634002,0.0105669
,4988.636381,0.0038808
c16+NMIA-G,5113.669195,0.1145606
,5114.671949,0.2227645
,5115.674561,0.2421141
,5116.677105,0.1900244
,5117.679602,0.1193229
,5118.682065,0.0632981
,5119.684503,0.0293371
,5120.686918,0.0121528
,5121.689317,0.0045737
c16-A,4996.611346,0.1254956
,4997.614081,0.2325267
,4998.616666,0.2434479
,4999.619186,0.1849763
,5000.621659,0.1128348
,5001.6241,0.05829
,5002.626516,0.0263594
,5003.628912,0.0106703
,5004.631291,0.0039291
c16+NMIA-A,5129.66411,0.1142824
,5130.666864,0.2222672
,5131.669475,0.2418461
,5132.672018,0.1901122
,5133.674514,0.1196023
,5134.676977,0.0635797
,5135.679413,0.0295348
,5136.681828,0.0122643
,5137.684226,0.0046274
c17,5476.713276,0.1009091
,5477.715965,0.2076227
,5478.718531,0.2374865
,5479.721037,0.1956481
,5480.723501,0.1287231
,5481.725934,0.071454
,5482.728343,0.0346198
,5483.730733,0.01498
,5484.733108,0.005885
,5485.735468,0.0021253
c17+NMIA,5609.76604,0.0918927
,5610.768747,0.197528
,5611.771338,0.2342003
,5612.773866,0.1991929
,5613.776351,0.1349273
,5614.778805,0.0769537
,5615.781234,0.038247
,5616.783642,0.0169549
,5617.786034,0.0068169
,5618.788412,0.0025172
c17-G,5325.663866,0.1088168
,5326.666587,0.2158706
,5327.669172,0.2396986
,5328.671692,0.1923279
,5329.674168,0.1235233
,5330.676612,0.0670441
,5331.679031,0.0318022
,5332.68143,0.0134862
,5333.683812,0.0051968
,5334.68618,0.0018422
c17+NMIA-G,5458.71663,0.0990939
,5459.719369,0.2057016
,5460.721978,0.2369477
,5461.724521,0.1964004
,5462.727019,0.1299277
,5463.729483,0.0724852
,5464.731922,0.0352832
,5465.734339,0.0153338
,5466.736739,0.0060489
,5467.739125,0.002193
c17-A,5341.658781,0.1085525
,5342.661502,0.2153878
,5343.664086,0.239422
,5344.666606,0.192395
,5345.669081,0.1237883
,5346.671524,0.0673229
,5347.673942,0.0320039
,5348.67634,0.0136031
,5349.678722,0.0052546
,5350.681089,0.0018674
c17+NMIA-A,5474.711545,0.0988532
,5475.714284,0.2052398
,5476.716892,0.236654
,5477.719435,0.1964357
,5478.721932,0.130173
,5479.724395,0.0727616
,5480.726833,0.0354917
,5481.72925,0.0154587
,5482.731649,0.0061124
,5483.734034,0.0022215
c18,5782.738578,0.0890014
,5783.741282,0.1928873
,5784.743865,0.2315047
,5785.746387,0.1997313
,5786.748865,0.1374359
,5787.751312,0.0797125
,5788.753735,0.0403237
,5789.756137,0.0182067
,5790.758523,0.0074601
,5791.760895,0.0028088
c18+NMIA,5915.791342,0.081049
,5916.794064,0.1831113
,5917.796669,0.2274551
,5918.799211,0.202329
,5919.80171,0.1431683
,5920.804176,0.0852245
,5921.806617,0.0441804
,5922.809038,0.0204173
,5923.811441,0.008554
,5924.813829,0.0032902
c18-G,5631.689169,0.095976
,5632.691904,0.2009271
,5633.694505,0.2344068
,5634.69704,0.1971901
,5635.699531,0.1325869
,5636.701988,0.0752611
,5637.70442,0.0373061
,5638.706831,0.0165216
,5639.709225,0.0066455
,5640.711605,0.0024579
c18+NMIA-G,5764.741932,0.0874004
,5765.744684,0.1910172
,5766.747308,0.2308085
,5767.749865,0.2003023
,5768.752376,0.138557
,5769.754853,0.0807518
,5770.757303,0.0410331
,5771.759732,0.0186051
,5772.762143,0.0076538
,5773.764539,0.0028927
c18-A,5647.684083,0.0957429
,5648.686819,0.2004758
,5649.689419,0.234111
,5650.691954,0.1972127
,5651.694443,0.1328209
,5652.6969,0.0755333
,5653.699331,0.0375161
,5654.701742,0.0166501
,5655.704135,0.0067122
,5656.706514,0.0024883
c18+NMIA-A,5780.736847,0.0871881
,5781.739599,0.1905867
,5782.742222,0.2305001
,5783.744778,0.2002957
,5784.747289,0.1387703
,5785.749765,0.0810194
,5786.752215,0.0412485
,5787.754643,0.0187412
,5788.757053,0.0077264
,5789.759448,0.0029267
c19,6127.786013,0.0769854
,6128.788707,0.176955
,6129.791288,0.2238821
,6130.79381,0.2029647
,6131.79629,0.1464312
,6132.798738,0.088903
,6133.801163,0.0470176
,6134.803568,0.0221719
,6135.805956,0.0094805
,6136.808331,0.0037224
c19+NMIA,6260.838777,0.0701066
,6261.841487,0.1675955
,6262.84409,0.2191148
,6263.846632,0.2045474
,6264.849131,0.1515863
,6265.851598,0.0943626
,6266.854041,0.0510948
,6267.856463,0.0246401
,6268.858867,0.0107639
,6269.861258,0.0043142
c19-G,5976.736603,0.0830183
,5977.739326,0.1847015
,5978.741925,0.2274407
,5979.74446,0.2012651
,5980.746952,0.1420208
,5981.749411,0.0844596
,5982.751844,0.0438038
,5983.754257,0.0202758
,5984.756654,0.0085167
,5985.759035,0.0032871
c19+NMIA-G,6109.789367,0.0756005
,6110.792106,0.1751555
,6111.794726,0.2230365
,6112.797282,0.2033403
,6113.799793,0.1474485
,6114.802271,0.0899387
,6115.804723,0.047772
,6116.807153,0.0226195
,6117.809565,0.0097092
,6118.811963,0.0038261
c19-A,5992.731518,0.0828167
,5993.734241,0.1842846
,5994.736839,0.227129
,5995.739374,0.2012419
,5996.741865,0.1422192
,5997.744323,0.0847215
,5998.746756,0.0440209
,5999.749168,0.0204166
,6000.751564,0.0085936
,6001.753945,0.0033239
c19+NMIA-A,6125.784282,0.0754169
,6126.787021,0.1747589
,6127.789641,0.2227167
,6128.792196,0.2032908
,6129.794706,0.1476254
,6130.797183,0.0901936
,6131.799634,0.0479927
,6132.802064,0.0227673
,6133.804476,0.0097922
,6134.806872,0.003867
c20,6456.838533,0.0667538
,6457.841217,0.1621772
,6458.843798,0.215571
,6459.84632,0.2046467
,6460.848802,0.1542538
,6461.851253,0.0976781
,6462.85368,0.0538074
,6463.856088,0.0264009
,6464.858479,0.0117352
,6465.860857,0.0047863
,6466.863222,0.0018091
c20+NMIA,6589.891297,0.0607892
,6590.893998,0.1532807
,6591.896598,0.2102537
,6592.899139,0.2053018
,6593.90164,0.1588031
,6594.904109,0.103016
,6595.906553,0.058055
,6596.908978,0.0291086
,6597.911385,0.0132098
,6598.913777,0.0054962
,6599.916157,0.0021177
c20-G,6305.789123,0.0719849
,6306.791835,0.1695791
,6307.794432,0.2196422
,6308.796968,0.2037232
,6309.799461,0.1503129
,6310.801922,0.0933018
,6311.804358,0.0504365
,6312.806774,0.0243063
,6313.809173,0.0106197
,6314.811557,0.0042601
c20+NMIA-G,6438.841887,0.065553
,6439.844614,0.1604596
,6440.847232,0.2146091
,6441.849787,0.2048425
,6442.852299,0.1551604
,6443.854778,0.0986966
,6444.857232,0.0545975
,6445.859664,0.0268945
,6446.862079,0.0119995
,6447.864478,0.0049115
,6448.866865,0.0018627
