ion,mass,Intensities
,8878.310136,0.124454
,8879.312686,0.1580784
,8880.315171,0.1644083
,8881.317603,0.1455989
,8882.31999,0.1127625
,8883.322341,0.0778624
,8884.324661,0.0486383
,8885.326956,0.0278007
,8886.329231,0.0146729
,8887.33149,0.0072044
,8888.333736,0.0033112
,8889.335972,0.0014321
b78,9003.396913,0.0061942
,9004.399748,0.0294362
,9005.402472,0.0720201
,9006.405105,0.1206596
,9007.407662,0.1553931
,9008.410154,0.1637902
,9009.412594,0.1469448
,9010.414989,0.1152506
,9011.417348,0.0805671
,9012.419676,0.0509383
,9013.421979,0.0294617
,9014.424262,0.0157312
,9015.426529,0.0078128
,9016.428782,0.0036315
,9017.431024,0.0015881
b79,9189.476226,0.0054385
,9190.479066,0.026545
,9191.4818,0.0666131
,9192.484447,0.1143315
,9193.487019,0.1506975
,9194.489529,0.1624294
,9195.491986,0.148907
,9196.4944,0.1192644
,9197.496776,0.0850919
,9198.499123,0.054881
,9199.501444,0.0323661
,9200.503744,0.0176148
,9201.506027,0.0089135
,9202.508296,0.0042201
,9203.510554,0.0018792
b80,9260.513339,0.0052296
,9261.516179,0.0257204
,9262.518915,0.0650197
,9263.521563,0.112395
,9264.524138,0.1491763
,9265.526651,0.161883
,9266.529112,0.1493944
,9267.531529,0.1204373
,9268.533909,0.0864817
,9269.536259,0.0561313
,9270.538584,0.0333108
,9271.540888,0.0182413
,9272.543174,0.0092872
,9273.545447,0.0044237
,9274.547708,0.0019818
b81,9389.555932,0.0048958
,9390.558774,0.0243732
,9391.561514,0.062355
,9392.564167,0.109067
,9393.566748,0.1464563
,9394.569268,0.1607765
,9395.571736,0.150082
,9396.574161,0.1223758
,9397.576549,0.0888737
,9398.578907,0.0583375
,9399.581239,0.0350112
,9400.58355,0.0193885
,9401.585844,0.0099823
,9402.588124,0.0048083
,9403.590392,0.0021783
b82,9526.614844,0.004523
,9527.617681,0.0228676
,9528.620418,0.0593731
,9529.623072,0.1053336
,9530.625654,0.1433898
,9531.628177,0.1595075
,9532.630648,0.1508246
,9533.633077,0.124532
,9534.635469,0.0915533
,9535.637831,0.0608209
,9536.640168,0.0369331
,9537.642484,0.0206905
,9538.644782,0.0107744
,9539.647065,0.0052482
,9540.649337,0.002404
b83,9639.698908,0.0042071
,9640.701748,0.0215683
,9641.704491,0.0567487
,9642.707152,0.1019728
,9643.709743,0.1405394
,9644.712274,0.1582196
,9645.714755,0.1513591
,9646.717194,0.1264009
,9647.719596,0.0939651
,9648.721968,0.063106
,9649.724314,0.0387323
,9650.726639,0.0219275
,9651.728946,0.0115373
,9652.731239,0.0056774
,9653.733519,0.0026269
b84,9795.800019,0.0038703
,9796.802851,0.020158
,9797.805588,0.0538475
,9798.808245,0.0981786
,9799.810835,0.1372259
,9800.813366,0.1566082
,9801.815848,0.1518149
,9802.818287,0.1284287
,9803.820691,0.0966844
,9804.823065,0.0657392
,9805.825413,0.0408403
,9806.82774,0.0233977
,9807.830049,0.0124559
,9808.832343,0.0062006
,9809.834625,0.0029019
b85,9896.847698,0.0036717
,9897.85053,0.0193029
,9898.85327,0.0520366
,9899.85593,0.0957323
,9900.858524,0.1349941
,9901.861059,0.1554099
,9902.863546,0.1519567
,9903.865991,0.1296496
,9904.8684,0.0984321
,9905.870779,0.0674916
,9906.873132,0.04228
,9907.875464,0.0244244
,9908.877778,0.0131102
,9909.880077,0.0065803
,9910.882364,0.0031049
b86,10059.911026,0.0032988
,10060.913865,0.017684
,10061.916614,0.0485766
,10062.919286,0.0910066
,10063.921892,0.1306161
,10064.924441,0.1529781
,10065.926942,0.1521124
,10066.929401,0.1319342
,10067.931825,0.1017957
,10068.934218,0.0709135
,10069.936586,0.0451226
,10070.938932,0.0264708
,10071.94126,0.0144262
,10072.943573,0.0073503
,10073.945873,0.0035201
,10074.948162,0.0015918
b87,10172.99509,0.0030685
,10173.997932,0.0166661
,10175.000686,0.0463605
,10176.003365,0.0879158
,10177.005978,0.1276726
,10178.008535,0.1512484
,10179.011045,0.1520754
,10180.013513,0.1333432
,10181.015946,0.1039829
,10182.018348,0.0731965
,10183.020725,0.0470548
,10184.02308,0.0278838
,10185.025417,0.0153479
,10186.027738,0.0078969
,10187.030046,0.0038186
,10188.032343,0.0017434
b88,10320.063504,0.0027635
,10321.066352,0.015295
,10322.069115,0.0433206
,10323.071804,0.0835897
,10324.074429,0.1234433
,10325.077,0.148635
,10326.079523,0.1518279
,10327.082005,0.135192
,10328.084451,0.1070219
,10329.086868,0.0764525
,10330.089259,0.0498619
,10331.091628,0.0299686
,10332.093978,0.0167266
,10333.096312,0.008725
,10334.098632,0.0042764
,10335.100942,0.0019785
b89,10421.111183,0.0026217
,10422.114031,0.0146381
,10423.116796,0.0418193
,10424.119488,0.0813809
,10425.122117,0.1211915
,10426.124691,0.1471353
,10427.127218,0.1515307
,10428.129704,0.1360254
,10429.132156,0.1085509
,10430.134577,0.0781663
,10431.136973,0.0513859
,10432.139346,0.0311294
,10433.141701,0.0175116
,10434.144039,0.0092063
,10435.146364,0.0045477
,10436.148678,0.0021205
b90,10550.153776,0.0024544
,10551.156626,0.0138515
,10552.159394,0.0399929
,10553.16209,0.0786463
,10554.164723,0.1183418
,10555.167303,0.145164
,10556.169835,0.1510394
,10557.172328,0.1369726
,10558.174785,0.110421
,10559.177213,0.0803204
,10560.179614,0.0533367
,10561.181994,0.0326377
,10562.184355,0.0185453
,10563.186699,0.009848
,10564.18903,0.0049136
,10565.191349,0.0023142
b91,10607.17524,0.0023864
,10608.178089,0.0135301
,10609.180855,0.0392426
,10610.183551,0.0775155
,10611.186184,0.1171532
,10612.188764,0.1443293
,10613.191297,0.1508144
,10614.19379,0.1373483
,10615.196249,0.1111888
,10616.198677,0.0812159
,10617.20108,0.0541544
,10618.203461,0.0332742
,10619.205822,0.0189843
,10620.208168,0.0101221
,10621.2105,0.0050708
,10622.21282,0.0023979
b92,10704.228003,0.002245
,10705.230854,0.0128616
,10706.233624,0.0376804
,10707.236323,0.0751578
,10708.238962,0.1146696
,10709.241547,0.1425779
,10710.244086,0.1503317
,10711.246586,0.1381207
,10712.24905,0.1127848
,10713.251485,0.0830841
,10714.253894,0.0558649
,10715.256281,0.0346088
,10716.258649,0.0199067
,10717.261,0.0106993
,10718.263338,0.0054027
,10719.265664,0.0025749
b93,10817.312067,0.0020882
,10818.314921,0.0121111
,10819.317695,0.0359039
,10820.3204,0.0724382
,10821.323045,0.111754
,10822.325638,0.1404622
,10823.328185,0.1496703
,10824.330692,0.1389374
,10825.333165,0.1146027
,10826.335608,0.0852637
,10827.338025,0.0578912
,10828.34042,0.0362094
,10829.342795,0.0210248
,10830.345155,0.011406
,10831.3475,0.0058127
,10832.349833,0.0027956
b94,10918.359746,0.0019811
,10919.3626,0.0115864
,10920.365376,0.0346325
,10921.368084,0.0704426
,10922.370732,0.1095494
,10923.373328,0.1387855
,10924.375878,0.1490468
,10925.378389,0.139437
,10926.380866,0.1159041
,10927.383314,0.086894
,10928.385735,0.0594484
,10929.388134,0.0374656
,10930.390514,0.0219187
,10931.392878,0.0119804
,10932.395227,0.0061512
,10933.397565,0.0029806
b95,10989.39686,0.001905
,10990.399714,0.0112124
,10991.40249,0.0337226
,10992.405199,0.0690077
,10993.407848,0.1079544
,10994.410446,0.1375604
,10995.412999,0.1485757
,10996.415512,0.1397784
,10997.417992,0.1168324
,10998.420442,0.0880696
,10999.422866,0.0605788
,11000.425268,0.0383825
,11001.42765,0.0225742
,11002.430016,0.0124036
,11003.432368,0.0064017
,11004.434708,0.003118
,11005.437038,0.0014389
b96,11060.433973,0.0018318
,11061.436827,0.01085
,11062.439604,0.032834
,11063.442313,0.0675942
,11064.444964,0.1063669
,11065.447564,0.1363216
,11066.450119,0.1480747
,11067.452635,0.1400866
,11068.455117,0.117736
,11069.45757,0.0892341
,11070.459996,0.0617102
,11071.462401,0.0393077
,11072.464786,0.0232403
,11073.467155,0.0128364
,11074.469509,0.0066595
,11075.471852,0.0032603
,11076.474183,0.0015123
b97,11174.476901,0.0017317
,11175.479752,0.0103476
,11176.482527,0.0315855
,11177.485235,0.0655789
,11178.487886,0.1040635
,11179.490486,0.1344768
,11180.493042,0.1472696
,11181.495559,0.1404566
,11182.498043,0.1189971
,11183.500497,0.0909101
,11184.502926,0.0633677
,11185.505332,0.0406814
,11186.507719,0.024241
,11187.510089,0.0134935
,11188.512446,0.0070547
,11189.51479,0.0034805
,11190.517123,0.0016269
b98,11261.508929,0.0016611
,11262.51178,0.0099885
,11263.514555,0.0306801
,11264.517265,0.0640947
,11265.519917,0.1023358
,11266.522519,0.1330556
,11267.525076,0.146603
,11268.527596,0.1406715
,11269.530081,0.1199019
,11270.532538,0.0921555
,11271.534969,0.0646236
,11272.537377,0.0417378
,11273.539767,0.0250203
,11274.54214,0.0140111
,11275.544498,0.0073695
,11276.546845,0.0036577
,11277.54918,0.00172
b99,11348.540958,0.0015934
,11349.543808,0.0096415
,11350.546583,0.0297984
,11351.549294,0.0626366
,11352.551947,0.1006207
,11353.554551,0.131623
,11354.55711,0.1459043
,11355.559632,0.140847
,11356.56212,0.1207745
,11357.564578,0.0933836
,11358.567012,0.0658774
,11359.569423,0.0428023
,11360.571815,0.0258118
,11361.57419,0.0145407
,11362.576551,0.0076937
,11363.578899,0.0038414
,11364.581237,0.0018172
b100,11435.572986,0.0015285
,11436.575836,0.0093062
,11437.578612,0.0289397
,11438.581323,0.0612045
,11439.583978,0.0989189
,11440.586583,0.1301802
,11441.589144,0.1451744
,11442.591668,0.1409834
,11443.594158,0.1216144
,11444.596619,0.094594
,11445.599055,0.0671284
,11446.601468,0.0438742
,11447.603862,0.0266153
,11448.60624,0.0150823
,11449.608603,0.0080276
,11450.610954,0.0040319
,11451.613294,0.0019186
b101,11534.6414,0.0014376
,11535.644251,0.0088384
,11536.64703,0.027745
,11537.649745,0.059217
,11538.652404,0.0965621
,11539.655014,0.1281868
,11540.657581,0.1441701
,11541.66011,0.1411771
,11542.662606,0.1227793
,11543.665073,0.0962688
,11544.667514,0.0688581
,11545.669933,0.045356
,11546.672333,0.027726
,11547.674717,0.0158311
,11548.677085,0.0084894
,11549.679441,0.0042955
,11550.681787,0.0020591
b102,11649.668343,0.0013608
,11650.671195,0.0084331
,11651.673975,0.0266829
,11652.676692,0.0574011
,11653.679354,0.0943407
,11654.681966,0.1262257
,11655.684536,0.1430829
,11656.687068,0.1412153
,11657.689568,0.1237789
,11658.692038,0.0978163
,11659.694483,0.0705157
,11660.696906,0.0468137
,11661.69931,0.0288427
,11662.701696,0.0165988
,11663.704069,0.0089715
,11664.706428,0.0045754
,11665.708777,0.0022107
b103,11777.763306,0.001261
,11778.766157,0.0079087
,11779.768938,0.0253141
,11780.771657,0.0550688
,11781.774322,0.0914963
,11782.776938,0.1237229
,11783.779512,0.1417026
,11784.782049,0.1412739
,11785.784553,0.1250627
,11786.787028,0.0997959
,11787.789478,0.0726332
,11788.791906,0.0486747
,11789.794315,0.0302681
,11790.796707,0.0175788
,11791.799084,0.0095871
,11792.801448,0.0049331
,11793.803801,0.0024045
b104,11890.84737,0.001173
,11891.850224,0.0074394
,11892.853009,0.0240715
,11893.855733,0.0529192
,11894.858403,0.0888287
,11895.861025,0.1213194
,11896.863606,0.14031
,11897.866149,0.1412255
,11898.86866,0.1261937
,11899.871143,0.1016267
,11900.8736,0.0746359
,11901.876035,0.050463
,11902.878451,0.0316559
,11903.88085,0.0185442
,11904.883234,0.0102002
,11905.885605,0.0052929
,11906.887964,0.0026015
b105,11961.884484,0.0011279
,11962.887337,0.0071956
,11963.890123,0.0234165
,11964.892847,0.0517682
,11965.895519,0.0873747
,11966.898143,0.1199779
,11967.900725,0.1394955
,11968.90327,0.14114
,11969.905784,0.1267679
,11970.908268,0.1026092
,11971.910728,0.0757369
,11972.913165,0.0514625
,11973.915583,0.0324423
,11974.917984,0.0190978
,11975.92037,0.0105557
,11976.922744,0.0055037
,11977.925106,0.0027181
b106,12032.921598,0.0010846
,12033.924451,0.0069597
,12034.927236,0.0227778
,12035.929962,0.0506374
,12036.932634,0.0859336
,12037.93526,0.1186329
,12038.937844,0.1386604
,12039.940391,0.1410251
,12040.942907,0.1273149
,12041.945394,0.1035742
,12042.947855,0.0768323
,12043.950295,0.0524657
,12044.952715,0.0332371
,12045.955119,0.0196609
,12046.957507,0.0109193
,12047.959883,0.0057206
,12048.962247,0.0028386
,12049.964601,0.0013389
b107,12103.958711,0.0010429
,12104.961564,0.0067312
,12105.96435,0.0221551
,12106.967076,0.0495265
,12107.96975,0.0845057
,12108.972377,0.1172851
,12109.974963,0.1378055
,12110.977512,0.1408813
,12111.98003,0.1278346
,12112.982519,0.1045215
,12113.984983,0.0779215
,12114.987425,0.053472
,12115.989847,0.0340401
,12116.992253,0.0202334
,12117.994644,0.0112913
,12118.997021,0.0059437
,12119.999387,0.0029633
,12121.001744,0.0014042
b108,12217.042775,0.0009701
,12218.045631,0.0063298
,12219.04842,0.0210548
,12220.051151,0.0475515
,12221.05383,0.0819493
,12222.056463,0.1148493
,12223.059055,0.1362335
,12224.061611,0.1405777
,12225.064135,0.1287299
,12226.066631,0.1062024
,12227.069102,0.0798765
,12228.071551,0.0552919
,12229.07398,0.0355014
,12230.076392,0.0212811
,12231.078789,0.0119755
,12232.081174,0.006356
,12233.083546,0.0031948
,12234.085909,0.0015262
b109,12346.085368,0.0009082
,12347.088225,0.0059804
,12348.091017,0.0200743
,12349.093751,0.0457473
,12350.096433,0.0795484
,12351.09907,0.1124799
,12352.101666,0.1346074
,12353.104227,0.1401269
,12354.106755,0.1294459
,12355.109256,0.1077291
,12356.111731,0.0817327
,12357.114185,0.0570699
,12358.116619,0.0369617
,12359.119036,0.0223488
,12360.121438,0.0126854
,12361.123826,0.0067911
,12362.126203,0.003443
,12363.12857,0.001659
b110,12483.14428,0.000839
,12484.147133,0.00559
,12485.149922,0.0189777
,12486.152654,0.0437272
,12487.155336,0.0768551
,12488.157973,0.1098138
,12489.16057,0.1327665
,12490.163132,0.1396001
,12491.165662,0.1302303
,12492.168164,0.1094307
,12493.170642,0.0838136
,12494.173098,0.0590707
,12495.175534,0.0386104
,12496.177953,0.023558
,12497.180357,0.0134918
,12498.182748,0.0072869
,12499.185127,0.0037268
,12500.187496,0.0018113
b111,12620.203192,0.0007751
,12621.206041,0.0052243
,12622.208827,0.0179364
,12623.211558,0.0417808
,12624.214239,0.0742174
,12625.216876,0.1071489
,12626.219474,0.1308628
,12627.222037,0.1389694
,12628.224569,0.1309088
,12629.227073,0.1110563
,12630.229553,0.0858611
,12631.23201,0.0610758
,12632.234449,0.0402862
,12633.23687,0.0248024
,12634.239277,0.0143309
,12635.24167,0.0078082
,12636.244051,0.0040281
,12637.246422,0.0019746
b112,12757.262104,0.0007161
,12758.264949,0.004882
,12759.267732,0.016948
,12760.270462,0.0399063
,12761.273142,0.0716366
,12762.27578,0.1044893
,12763.278378,0.1289014
,12764.280942,0.1382384
,12765.283476,0.1314816
,12766.285982,0.1126036
,12767.288463,0.0878719
,12768.290923,0.0630819
,12769.293364,0.0419873
,12770.295787,0.026081
,12771.298196,0.015203
,12772.300591,0.0083557
,12773.302975,0.0043478
,12774.305348,0.0021495
b113,12894.321016,0.0006615
,12895.323857,0.0045615
,12896.326638,0.01601
,12897.329366,0.0381024
,12898.332046,0.0691137
,12899.334683,0.1018391
,12900.337282,0.1268873
,12901.339848,0.1374105
,12902.342382,0.1319494
,12903.34489,0.1140705
,12904.347373,0.0898428
,12905.349835,0.0650861
,12906.352278,0.0437114
,12907.354704,0.0273933
,12908.357115,0.0161079
,12909.359512,0.0089298
,12910.361897,0.0046864
,12911.364273,0.0023365
b114,13031.379928,0.0006112
,13032.382765,0.0042614
,13033.385543,0.0151203
,13034.38827,0.0363672
,13035.390949,0.0666496
,13036.393587,0.0992021
,13037.396187,0.1248255
,13038.398753,0.1364894
,13039.401289,0.1323131
,13040.403798,0.1154552
,13041.406284,0.0917704
,13042.408747,0.0670853
,13043.411192,0.0454567
,13044.41362,0.0287382
,13045.416033,0.0170459
,13046.418432,0.0095311
,13047.42082,0.0050444
,13048.423197,0.0025362
c01,88.063663,0.9577487
,89.065973,0.0395653
,90.067914,0.0026033
c02,216.12224,0.8954327
,217.124775,0.0938398
,218.12681,0.0099916
c03,303.154269,0.8589422
,304.156874,0.1223893
,305.158946,0.016961
c04,390.186297,0.8239387
,391.188944,0.1484561
,392.191059,0.0245162
,393.193405,0.0028113
c05,504.229225,0.778904
,505.231844,0.1811242
,506.234027,0.0345999
,507.236351,0.0047817
c06,591.261253,0.7471623
,592.263898,0.2019037
,593.266115,0.0432036
,594.268451,0.0067607
c07,692.308932,0.7088238
,693.311622,0.2261477
,694.313898,0.0539244
,695.316255,0.0095317
c08,829.367843,0.6548385
,830.370496,0.2597018
,831.372844,0.0690868
,832.375197,0.0137852
,833.377498,0.0022757
c09,958.410436,0.613048
,959.413138,0.2799714
,960.415532,0.0839923
,961.417917,0.0188958
,962.420249,0.0035101
c11,1168.547264,0.5364518
,1169.550044,0.3147455
,1170.552567,0.1117378
,1171.555033,0.0294458
,1172.557449,0.0063197
c12,1297.589857,0.5022166
,1298.59266,0.3248415
,1299.595209,0.1261681
,1300.597695,0.0363089
,1301.600131,0.008501
c13,1396.658271,0.4723487
,1397.661092,0.3336585
,1398.66368,0.1385293
,1399.666197,0.042362
,1400.66866,0.0104927
,1401.67109,0.0022119
c14,1509.742335,0.4393664
,1510.74518,0.3414213
,1511.747813,0.1526391
,1512.750366,0.0498939
,1513.752866,0.0131439
,1514.755328,0.0029374
c15,1637.837298,0.4071515
,1638.840139,0.3467068
,1639.842793,0.1668231
,1640.845365,0.0582593
,1641.847884,0.0163182
,1642.850364,0.0038647
c16,1766.879891,0.3811679
,1767.882744,0.3474883
,1768.885412,0.1786076
,1769.887997,0.0665654
,1770.890527,0.0198872
,1771.893018,0.0050227
c17,1895.922484,0.3568426
,1896.925348,0.346758
,1897.928028,0.1894975
,1898.930625,0.0750005
,1899.933166,0.0237801
,1900.935668,0.0063716
c18,1996.970163,0.3385322
,1997.97303,0.345492
,1998.975719,0.1975467
,1999.978325,0.0816636
,2000.980875,0.0270145
,2001.983384,0.0075462
,2002.985864,0.00184
c19,2096.038577,0.318399
,2097.041453,0.3439106
,2098.044161,0.2062768
,2099.046786,0.0890651
,2100.049354,0.030685
,2101.051882,0.008909
,2102.054378,0.0022544
c20,2210.081504,0.300996
,2211.084364,0.3408729
,2212.087065,0.2135996
,2213.089685,0.0961763
,2214.092249,0.0345129
,2215.094774,0.0104285
,2216.097267,0.0027448
c21,2366.182615,0.2768986
,2367.185436,0.3362269
,2368.18812,0.223532
,2369.190728,0.1061824
,2370.193285,0.0400449
,2371.195803,0.0126812
,2372.198291,0.0034906
c22,2503.241527,0.2558095
,2504.244328,0.3304554
,2505.247007,0.2317925
,2506.249615,0.1156179
,2507.252173,0.0456361
,2508.254693,0.015089
,2509.257184,0.0043284
c23,2659.342638,0.2353297
,2660.345408,0.323244
,2661.348071,0.2392761
,2662.350668,0.1253785
,2663.353218,0.0518217
,2664.355732,0.0178989
,2665.358217,0.0053536
c24,2730.379752,0.2262891
,2731.382522,0.3192684
,2732.385189,0.2422612
,2733.38779,0.1299618
,2734.390343,0.0549443
,2735.392862,0.0193985
,2736.395352,0.0059278
c25,2843.463816,0.2104882
,2844.466601,0.3118555
,2845.469287,0.2472221
,2846.471909,0.1381008
,2847.474483,0.0606531
,2848.477021,0.0222058
,2849.47953,0.0070266
,2850.482015,0.0019693
c26,2942.53223,0.19797
,2943.535025,0.3051011
,2944.537723,0.2506887
,2945.540359,0.1448002
,2946.542947,0.0656449
,2947.545498,0.024775
,2948.548021,0.008073
,2949.550519,0.0023279
c27,3029.564258,0.1899023
,3030.567053,0.2998251
,3031.569753,0.2523841
,3032.572388,0.14935
,3033.574977,0.0693672
,3034.57753,0.0268225
,3035.580053,0.0089551
,3036.582552,0.0026459
c28,3128.632672,0.1786085
,3129.635475,0.2926329
,3130.638187,0.2548015
,3131.640835,0.155627
,3132.643437,0.0744864
,3133.646002,0.0296433
,3134.648538,0.0101759
,3135.651049,0.0030889
c29,3259.673157,0.1595745
,3260.675952,0.272216
,3261.678387,0.2530724
,3262.680615,0.1676625
,3263.682729,0.0878956
,3264.684788,0.0385306
,3265.686827,0.0146111
,3266.688867,0.0049042
c30,3388.71575,0.1493908
,3389.718553,0.2638219
,3390.721013,0.2533835
,3391.723273,0.1732143
,3392.725419,0.0936393
,3393.727508,0.0423188
,3394.729573,0.0165442
,3395.731634,0.0057257
,3396.733703,0.0017837
c31,3517.758343,0.139857
,3518.761154,0.2553906
,3519.763637,0.2531295
,3520.765926,0.1783653
,3521.768103,0.0993278
,3522.770219,0.0462282
,3523.772308,0.0186103
,3524.77439,0.0066329
,3525.776476,0.0021283
c32,3630.842407,0.1300913
,3631.845228,0.2467544
,3632.84774,0.2527939
,3633.850064,0.1835755
,3634.852275,0.1051517
,3635.854422,0.0502711
,3636.856538,0.0207691
,3637.858643,0.0075912
,3638.860749,0.0024967
c33,3759.885001,0.1217891
,3760.887827,0.2383264
,3761.890359,0.2514785
,3762.892708,0.1879025
,3763.894945,0.1106775
,3764.897118,0.0543946
,3765.899256,0.0230994
,3766.90138,0.0086786
,3767.903502,0.0029342
c34,3830.922114,0.1171104
,3831.92494,0.2335398
,3832.927481,0.2506682
,3833.929841,0.1903033
,3834.932091,0.1138057
,3835.934275,0.0567587
,3836.936424,0.0244511
,3837.938556,0.0093167
,3838.940686,0.0031941
c35,3929.990528,0.1101456
,3930.99336,0.2262117
,3931.995919,0.2492326
,3932.998304,0.1938191
,3934.000577,0.1185617
,3935.002784,0.0604241
,3936.004952,0.0265803
,3937.007102,0.0103364
,3938.009247,0.0036151
c36,4045.017471,0.1042642
,4046.020306,0.2192384
,4047.022875,0.2471531
,4048.025275,0.1965805
,4049.027566,0.1229641
,4050.029789,0.0640775
,4051.031973,0.0288226
,4052.034137,0.0114623
,4053.036293,0.0041003
c37,4231.096784,0.0915439
,4232.09963,0.2042749
,4233.102236,0.2426637
,4234.104681,0.2024417
,4235.107018,0.1323845
,4236.109285,0.0719481
,4237.111509,0.0336905
,4238.113708,0.0139278
,4239.115896,0.0051731
,4240.11808,0.0017493
c38,4394.160113,0.0822463
,4395.162972,0.1920436
,4396.165609,0.2377546
,4397.168091,0.2061391
,4398.170466,0.1398223
,4399.172771,0.0787063
,4400.17503,0.0381311
,4401.177262,0.0162958
,4402.179478,0.006253
,4403.181687,0.0021833
c39,4509.187056,0.0778546
,4510.189917,0.1856016
,4511.192561,0.234516
,4512.195054,0.2074721
,4513.197442,0.1435726
,4514.19976,0.0824481
,4515.202032,0.0407509
,4516.204274,0.0177686
,4517.206501,0.0069572
,4518.208719,0.0024791
c40,4637.245633,0.072789
,4638.24849,0.1781466
,4639.251138,0.2306973
,4640.253641,0.2089232
,4641.256041,0.1478717
,4642.258371,0.0867985
,4643.260654,0.043832
,4644.262907,0.0195203
,4645.265142,0.0078044
,4646.267368,0.0028391
c41,4793.346744,0.0669616
,4794.349582,0.1693603
,4795.352226,0.2259658
,4796.35473,0.21039
,4797.357135,0.1528534
,4798.359471,0.091988
,4799.361759,0.0475808
,4800.364017,0.0216882
,4801.366256,0.0088697
,4802.368484,0.0032989
c42,4892.415158,0.0629793
,4893.418,0.1630395
,4894.420655,0.2222374
,4895.423174,0.2111077
,4896.425596,0.1563218
,4897.427948,0.095809
,4898.430252,0.0504401
,4899.432524,0.02339
,4900.434776,0.0097278
,4901.437016,0.0036782
c43,5007.442101,0.0596164
,5008.444945,0.1572531
,5009.447606,0.218353
,5010.450134,0.2112548
,5011.452566,0.159308
,5012.454929,0.0994309
,5013.457244,0.0533079
,5014.459526,0.0251749
,5015.461788,0.0106636
,5016.464036,0.0041069
c44,5078.479215,0.0573261
,5079.482058,0.1533507
,5080.484722,0.2157532
,5081.487256,0.2113653
,5082.489695,0.1613178
,5083.492065,0.1018645
,5084.494387,0.0552366
,5085.496676,0.0263779
,5086.498943,0.0112964
,5087.501196,0.004398
,5088.503442,0.0015733
c45,5165.511243,0.05499
,5166.514086,0.1491739
,5167.516753,0.2127602
,5168.519292,0.211243
,5169.521737,0.1633688
,5170.524113,0.1045194
,5171.526442,0.0574193
,5172.528737,0.0277788
,5173.53101,0.0120518
,5174.533269,0.0047535
,5175.535519,0.0017228
c46,5266.558922,0.0521683
,5267.561766,0.1440663
,5268.564439,0.2090158
,5269.566987,0.2109844
,5270.569442,0.1658208
,5271.571829,0.1077798
,5272.574168,0.0601414
,5273.576473,0.0295484
,5274.578755,0.0130176
,5275.581021,0.0052133
,5276.583279,0.0019183
c47,5381.585865,0.0493827
,5382.588711,0.1387919
,5383.591389,0.204885
,5384.593944,0.2103942
,5385.596408,0.1681991
,5386.598805,0.1111978
,5387.601153,0.0631098
,5388.603467,0.0315376
,5389.605758,0.0141323
,5390.608032,0.0057572
,5391.610296,0.0021551
c49,5607.681222,0.0434918
,5608.684075,0.1274296
,5609.68677,0.1956845
,5610.689347,0.208702
,5611.691836,0.1730763
,5612.694258,0.1185843
,5613.696632,0.0696999
,5614.698971,0.0360516
,5615.701284,0.016714
,5616.70358,0.007042
,5617.705864,0.0027255
c50,5720.765286,0.0404549
,5721.768144,0.1213916
,5722.770851,0.1905698
,5723.773442,0.2075013
,5724.775947,0.1754996
,5725.778386,0.1225324
,5726.780776,0.0733417
,5727.78313,0.03861
,5728.785458,0.01821
,5729.787767,0.0078022
,5730.790063,0.0030698
c51,5821.812964,0.0383791
,5822.815824,0.1170364
,5823.818535,0.1866076
,5824.821134,0.2062707
,5825.823646,0.1770437
,5826.826094,0.1254078
,5827.828492,0.0761384
,5828.830855,0.0406502
,5829.83319,0.0194415
,5830.835507,0.008446
,5831.83781,0.0033693
c52,5892.850078,0.0369047
,5893.852937,0.1139171
,5894.85565,0.1837322
,5895.858252,0.2053329
,5896.86077,0.1781118
,5897.863222,0.1274651
,5898.865626,0.0781653
,5899.867994,0.0421433
,5900.870334,0.0203506
,5901.872655,0.0089253
,5902.874963,0.003594
c53,6005.934142,0.0343278
,6006.937006,0.1083895
,6007.93973,0.1785378
,6008.942345,0.2035276
,6009.944877,0.1799131
,6010.947344,0.131109
,6011.949763,0.0818191
,6012.952145,0.0448684
,6013.954499,0.0220279
,6014.956833,0.0098183
,6015.959153,0.0040168
c54,6119.018206,0.0319308
,6120.021075,0.1030784
,6121.023808,0.1733325
,6122.026436,0.2014849
,6123.028982,0.1814486
,6124.031464,0.1346091
,6125.033897,0.085464
,6126.036293,0.0476581
,6127.038661,0.0237821
,6128.041008,0.0107706
,6129.043339,0.0044757
,6130.04566,0.0017216
c55,6190.05532,0.0307041
,6191.058188,0.100264
,6192.060923,0.1704504
,6193.063554,0.2002197
,6194.066103,0.182142
,6195.06859,0.136458
,6196.071028,0.0874733
,6197.073429,0.0492395
,6198.075801,0.0247996
,6199.078152,0.0113343
,6200.080488,0.0047526
,6201.082812,0.0018445
c56,6327.114232,0.0283656
,6328.117091,0.0948272
,6329.119823,0.1647842
,6330.122455,0.1976212
,6331.125009,0.1833704
,6332.1275,0.1400137
,6333.129943,0.0914149
,6334.132349,0.0523829
,6335.134726,0.0268444
,6336.137082,0.0124785
,6337.139421,0.00532
,6338.141749,0.0020986
c57,6441.157159,0.0268152
,6442.160013,0.0910482
,6443.162744,0.1606114
,6444.165376,0.195451
,6445.167931,0.183965
,6446.170424,0.1424506
,6447.172871,0.0942993
,6448.175279,0.054778
,6449.17766,0.0284536
,6450.180018,0.013405
,6451.18236,0.0057916
,6452.18469,0.0023152
c58,6597.25827,0.0246684
,6598.261111,0.0857763
,6599.263834,0.1547263
,6600.266462,0.1923121
