spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0512_11g_3_3p2.csv
limit_error:	6
noise_limit:	3200000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1645.863812	8	44155095.11	y40+CMCT	1.06	0.29	C397.0H498.0N161.0O278.0P39.0	
1462.878458	9	89526296.42	y40+CMCT	1.28	0.13	C397.0H498.0N161.0O278.0P39.0	
1496.885224	9	105381570.0388062	y41+CMCT	3.89	0.12	C406.0H509.0N163.0O286.0P40.0	
1480.096528	9	19138434.14	y41+CMCT-G	0.27	0.4	C401.0H504.0N158.0O285.0P40.0	
1530.778725	9	92496619.89	y42+CMCT	3.82	0.13	C415.0H521.0N166.0O293.0P41.0	
1377.597594	10	47388310.12473459	y42+CMCT	1.99	0.48	C415.0H521.0N166.0O293.0P41.0	
1393.095672	10	25457186.682047997	y43+CMCT-G	2.31	0.4	C419.0H527.0N163.0O300.0P42.0	
1954.687259	7	15555572.74	y43-G	4.7	0.5	C405.0H502.0N160.0O299.0P42.0	
1438.796965	10	85995717.2	y44+CMCT	-2.05	0.17	C433.0H543.0N170.0O309.0P43.0	
1398.574444	10	92009085.08141148	y44-G	-0.4	0.12	C414.0H513.0N162.0O307.0P43.0	
1473.308418	10	114724768.53071955	y45+CMCT	2.55	0.21	C443.0H555.0N175.0O316.0P44.0	
1507.813321	10	188148423.04	y46+CMCT	2.6	0.06	C453.0H567.0N180.0O323.0P45.0	

 
 



Original data of remodelled ions:
m/z 	z 	I 	fragment 	error 	shape_error 	formula 
1157.46001	10	44409705.4	w35+CMCT	-2.43	0.38	C348.0H440.0N139.0O246.0P35.0	
1245.351544	5	43872130.7	c19	-2.48	0.23	C183.0H224.0N77.0O134.0P19.0	
1245.461187	7	50070172.33	c26+CMCT	0.61	0.25	C263.0H330.0N104.0O186.0P26.0	
1264.185062	7	31425001.17	y27+CMCT	-1.23	0.27	C270.0H343.0N103.0O189.0P26.0	
1264.409956	8	25312924.81	y32-G	-0.63	0.26	C300.0H373.0N118.0O221.0P31.0	
1297.158458	8	25257873.08	c32	0.74	0.46	C305.0H376.0N122.0O228.0P32.0	
1297.603413	9	51031142.16	c36	2.79	0.18	C343.0H422.0N136.0O258.0P36.0	
1335.410449	8	51093105.36	c33	-0.15	0.2	C314.0H387.0N124.0O236.0P33.0	
1340.445017	7	69213684.17	c29	-1.7	0.12	C276.0H340.0N109.0O207.0P29.0	
1352.201944	9	15989622.58	y37+CMCT	3.98	0.49	C368.0H463.0N149.0O256.0P36.0	
1352.185651	11	18177329.94	c45+CMCT	2.34	0.44	C445.0H554.0N179.0O318.0P45.0	
1362.772643	7	67966180.32	y29+CMCT	0.76	0.21	C290.0H367.0N113.0O203.0P28.0	
1363.850664	9	46722987.54	c37+CMCT	0.87	0.23	C367.0H459.0N144.0O266.0P37.0	
1364.181592	11	28905633.16	w46+CMCT-G	-0.41	0.42	C448.0H563.0N175.0O325.0P46.0	
1371.979156	10	48947933.35	a42+CMCT-A	-6.06	0.43	C412.0H513.0N164.0O294.0P41.0	
1372.503848	9	32006759.63	c38	2.96	0.35	C363.0H446.0N146.0O271.0P38.0	
1372.347539	11	36985855.44	RNA-A	0.19	0.35	C444H546N177O331P47	
1371.578477	5	177744832.31	y22-G	1.82	0.05	C204.0H255.0N78.0O151.0P21.0	
1377.597594	10	59307451.39	y42+CMCT	1.99	0.48	C415.0H521.0N166.0O293.0P41.0	
1377.910621	11	328844503.11	w46+CMCT	-2.39	0.13	C453.0H568.0N180.0O326.0P46.0	
1378.136604	2	76489180.16	c09-G	1.79	0.44	C80.0H99.0N26.0O66.0P9.0	
1378.345124	6	42186801.06	y26	1.14	0.48	C246.0H306.0N95.0O182.0P25.0	
1382.636104	9	47593853.11	w38+CMCT-G	-0.68	0.4	C373.0H471.0N149.0O265.0P38.0	
1382.991284	11	79927149.8	RNA-H2O	2.64	0.24	C449H549N182O330P47	
1385.0641	8	25577234.53	w34+CMCT-G	-2.99	0.45	C333.0H423.0N129.0O238.0P34.0	
1393.095672	10	32118921.87	y43+CMCT-G	2.31	0.4	C419.0H527.0N163.0O300.0P42.0	
1393.729351	11	320213371.2	RNA+CMCT-G	-0.13	0.13	C458.0H571.0N180.0O331.0P47.0	
1396.84143	3	35235656.65	a13	-3.49	0.21	C125.0H151.0N51.0O91.0P12.0	
1396.799822	8	47696191.01	w35-G	0.45	0.21	C329.0H410.0N131.0O244.0P35.0	
1398.375893	5	113961661.12	a22-A	0.27	0.17	C207.0H253.0N84.0O152.0P21.0	
1398.574444	10	149487134.31	y44-G	-0.4	0.12	C414.0H513.0N162.0O307.0P43.0	
1398.973791	10	151181724.24	c43	1.2	0.41	C412.0H505.0N168.0O304.0P43.0	
1399.628633	7	137870103.07	w30+CMCT-G	3.04	0.36	C295.0H375.0N113.0O211.0P30.0	
1399.419571	9	241359523.39	w38+CMCT	-0.53	0.27	C378.0H476.0N154.0O266.0P38.0	
1405.686251	8	61347218.83	y35	1.19	0.13	C334.0H414.0N136.0O242.0P34.0	
1405.827784	11	51920537.19	RNA+CMCT-H2O	2.71	0.32	C463.0H574.0N185.0O331.0P47.0	
1406.033837	7	37679613.49	a31-G	2.71	0.26	C291.0H358.0N114.0O217.0P30.0	
1406.793993	8	33364699.39	a35	-3.53	0.34	C333.0H409.0N131.0O248.0P34.0	
1406.571802	10	25087589.91	w44-G	0.12	0.41	C414.0H514.0N162.0O310.0P44.0	
1408.193676	10	26405796.29	y43+CMCT	-2.64	0.35	C424.0H532.0N168.0O301.0P42.0	
1408.362409	6	36008312.3	w26+CMCT-G	-0.42	0.27	C255.0H327.0N93.0O185.0P26.0	
1408.313578	7	57099491.22	a31-A	-1.02	0.15	C291.0H358.0N114.0O218.0P30.0	
1407.45776	11	50695010.89	RNA+CMCT	-2.52	0.23	C463.0H576.0N185.0O332.0P47.0	
1407.320274	7	30326442.36	w31-G	3.02	0.38	C290.0H362.0N113.0O217.0P31.0	
1408.008639	6	29769163.66	y27-G	-1.49	0.31	C251.0H313.0N95.0O187.0P26.0	
1409.219763	2	65636140.5	y09	1.12	0.14	C86.0H108.0N36.0O58.0P8.0	
1409.062563	9	31872128.44	c39	0.98	0.38	C373.0H458.0N151.0O277.0P39.0	
1409.943653	8	95871258.16	c34+CMCT	1.49	0.07	C338.0H424.0N132.0O244.0P34.0	
1409.852533	9	25246204.23	w39	3.33	0.51	C374.0H463.0N156.0O272.0P39.0	
1410.368746	10	24016701.87	a44-A	-4.63	0.32	C417.0H511.0N168.0O307.0P43.0	
1420.187779	9	22756902.06	c39+CMCT-G	-0.86	0.39	C382.0H478.0N149.0O277.0P39.0	
1419.959081	9	15198961.85	a40-G	3.47	0.52	C378.0H464.0N151.0O279.0P39.0	
1421.728679	9	39018078.07	a40-A	-1.89	0.32	C378.0H464.0N151.0O280.0P39.0	
1421.67467	10	39707103.44	w44	-1.34	0.25	C419.0H519.0N167.0O311.0P44.0	
1423.676693	6	34556031.47	a27-G	0.49	0.28	C253.0H311.0N99.0O188.0P26.0	
1423.88101	10	29846589.24	a44	0.2	0.38	C422.0H516.0N173.0O307.0P43.0	
1424.098201	10	61301714.21	c43+CMCT	4.29	0.23	C426.0H530.0N171.0O305.0P43.0	
1447.079722	8	57674965.41	w35+CMCT	-0.43	0.36	C348.0H440.0N139.0O246.0P35.0	
1449.203303	2	13485448.11	w09	1.35	0.43	C86.0H109.0N36.0O61.0P9.0	
1448.198507	8	168499281.11	c35+CMCT	2.62	0.08	C347.0H435.0N134.0O252.0P35.0	
1446.954791	4	73463331.88	y18	2.73	0.11	C173.0H214.0N73.0O122.0P17.0	
1473.538581	9	164295039.83	c40+CMCT	3.34	0.14	C397.0H495.0N159.0O284.0P40.0	
1473.308418	10	130179781.37	y45+CMCT	2.55	0.21	C443.0H555.0N175.0O316.0P44.0	
1486.791879	5	23511291.02	w23	2.2	0.46	C219.0H273.0N88.0O162.0P23.0	
1486.587575	5	21664633.24	a23	-2.63	0.38	C221.0H269.0N91.0O160.0P22.0	
1487.502142	10	91040013.84	c45+CMCT	0.45	0.13	C445.0H554.0N179.0O318.0P45.0	
1490.684761	10	23591222.67	w46	-0.87	0.55	C439.0H543.0N177.0O325.0P46.0	
1491.327024	8	182926452.97	c36+CMCT	0.92	0.08	C357.0H447.0N139.0O259.0P36.0	
1490.691028	6	38976097.72	y28	-1.69	0.26	C266.0H330.0N105.0O195.0P27.0	
1495.719219	4	49403431.15	c18+CMCT-G	-1.08	0.51	C182.0H232.0N70.0O127.0P18.0	
1496.885224	9	122387159.55	y41+CMCT	3.89	0.12	C406.0H509.0N163.0O286.0P40.0	
1495.887179	3	108661464.75	y14	2.75	0.02	C135.0H167.0N58.0O93.0P13.0	
1494.857677	9	24774912.75	a42-G	2.36	0.38	C398.0H488.0N161.0O292.0P41.0	
1495.085902	9	32255410.21	c41+CMCT-G	-2.07	0.33	C402.0H502.0N159.0O290.0P41.0	
1502.465829	8	194755084.97	y37+CMCT-G	-0.03	0.4	C363.0H458.0N144.0O255.0P36.0	
1509.755544	4	32826543.62	y18+CMCT	3.15	0.24	C187.0H239.0N76.0O123.0P17.0	
1510.006171	10	31320820.63	a46+CMCT	-1.85	0.32	C454.0H565.0N182.0O322.0P45.0	
1522.539681	3	18088155.95	w14	0.77	0.46	C135.0H168.0N58.0O96.0P14.0	
1523.189746	10	70469826.84	RNA	1.03	0.22	C449H551N182O331P47	
1523.026656	6	44735382.53	y29-G	0.07	0.14	C271.0H337.0N105.0O201.0P28.0	
1522.609978	5	22423098.36	c23+CMCT-G	-3.18	0.39	C230.0H290.0N89.0O163.0P23.0	
1522.767021	9	47870946.67	a42+CMCT-G	1.17	0.26	C412.0H513.0N164.0O293.0P41.0	
1522.877195	9	58662528.59	w42+CMCT-G	1.6	0.27	C410.0H517.0N161.0O295.0P42.0	
1523.453014	4	49591750.63	y19	-2.73	0.32	C182.0H225.0N75.0O130.0P18.0	
1524.191523	8	58249928.5	w38-G	-0.72	0.29	C359.0H446.0N146.0O264.0P38.0	
1525.182041	3	96503239.87	c14	-0.09	0.16	C134.0H164.0N54.0O101.0P14.0	
1524.541181	9	51106919.61	a42+CMCT-A	-0.83	0.4	C412.0H513.0N164.0O294.0P41.0	
1525.199583	7	28136742.92	w33	3.33	0.38	C315.0H391.0N128.0O231.0P33.0	
1525.521538	6	111686375.81	a29-G	0.72	0.21	C271.0H334.0N104.0O203.0P28.0	
1533.488269	4	19901136.1	c18+CMCT	3.31	0.46	C187.0H237.0N75.0O128.0P18.0	
1532.566541	6	69471606.09	y28+CMCT	4.15	0.16	C280.0H355.0N108.0O196.0P27.0	
1547.991501	9	38346549.21	y43+CMCT-G	-0.59	0.47	C419.0H527.0N163.0O300.0P42.0	
1556.6998	8	85136449.48	c38+CMCT-G	-4.6	0.35	C372.0H466.0N144.0O271.0P38.0	
1557.326839	8	58913131.49	y39-G	-0.59	0.39	C369.0H457.0N151.0O268.0P38.0	
1556.44907	8	55311860.03	a39-G	4.05	0.24	C368.0H452.0N146.0O273.0P38.0	
1564.776968	9	86700597.36	y43+CMCT	0.82	0.49	C424.0H532.0N168.0O301.0P42.0	
1565.655582	9	20215129.12	c43+CMCT-G	1.53	0.59	C421.0H525.0N166.0O304.0P43.0	
1564.480539	8	243540913.56	y38+CMCT	1.64	0.08	C378.0H475.0N154.0O263.0P37.0	
1575.61455	7	20787438.27	c34	-3.46	0.39	C324.0H399.0N129.0O243.0P34.0	
1575.586782	8	57702952.23	c38+CMCT	-0.86	0.2	C377.0H471.0N149.0O272.0P38.0	
1576.210647	8	18179317.12	y39	1.09	0.42	C374.0H462.0N156.0O269.0P38.0	
1593.236708	7	56259788.88	y34+CMCT	1.86	0.21	C338.0H427.0N134.0O236.0P33.0	
1597.892781	3	85061849.55	y15	0.8	0.09	C144.0H178.0N60.0O101.0P14.0	
1597.834832	8	20615195.17	c39+CMCT-G	-2.31	0.42	C382.0H478.0N149.0O277.0P39.0	
1643.207294	4	36764207.12	c20	0.2	0.41	C193.0H236.0N82.0O141.0P20.0	
1643.254827	5	60153590.65	y25+CMCT	3.78	0.22	C251.0H320.0N96.0O175.0P24.0	
1642.528336	7	183434724.14	y35+CMCT	1.27	0.08	C348.0H439.0N139.0O243.0P34.0	
1658.240724	6	26336058.63	w30+CMCT	1.71	0.47	C300.0H380.0N118.0O212.0P30.0	
1720.452917	5	19698200.16	w26+CMCT	3.47	0.44	C260.0H332.0N98.0O186.0P26.0	
1720.093282	8	20084127.87	a43-G	1.91	0.42	C407.0H499.0N163.0O300.0P42.0	
1720.21859	8	20644613.82	w43-G	3.13	0.4	C405.0H503.0N160.0O302.0P43.0	
1929.778981	6	36956731.1	w35+CMCT	1.43	0.41	C348.0H440.0N139.0O246.0P35.0	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
689.08708	1	26506836.778962724	c02	-0.74	1	
690.09036	1	6961403.81233784	c02	0.35	1	
691.0922481955869	1	1642475.926410063	c02	0.0	1	
692.0945412758637	1	271251.0346547601	c02	0.0	1	
1034.13441	1	26034384.868276946	c03	-0.6	1	
1035.13916	1	10255987.969360393	c03	1.55	1	
1036.139768309052	1	3093175.346744113	c03	0.0	1	
1037.1420558473963	1	687902.3709696996	c03	0.0	1	
1038.1442724389092	1	130314.1362176005	c03	0.0	1	
1340.15495	1	9276562.875317069	c04	-4.01	1	
1341.16187	1	4672198.938565974	c04	-0.81	0	
1342.16558	1	1706166.098263685	c04	0.25	0	
1343.1675831879804	1	464204.0100966146	c04	0.0	1	
1344.1698512279293	1	106562.59019590387	c04	0.0	1	
669.57588	2	13864668.991933336	c04	-0.97	1	
670.0781	2	6983027.293443037	c04	0.39	1	
670.5789838457833	2	2550020.7906342535	c04	0.0	1	
671.0801533589903	2	693795.2160969599	c04	0.0	1	
671.5812873789647	2	159267.50670988677	c04	0.0	1	
822.58945	2	32813349.283462487	c05	0.33	1	
823.09108	2	20126803.545883387	c05	0.68	1	
823.59141	2	8566611.76204302	c05	-0.35	1	
824.092887737535	2	2730187.5592492446	c05	0.0	1	
824.5940428286565	2	728474.3393296322	c05	0.0	1	
825.0951949565018	2	167744.54966324172	c05	0.0	1	
975.11021	2	45843254.60413739	c06	0.4	1	
975.61172	2	33304101.550259203	c06	0.56	1	
976.11275	2	16075150.056079654	c06	0.38	1	
976.61465	2	5818833.70579161	c06	1.1	1	
977.1147419141737	2	1749736.1031306856	c06	0.0	1	
977.6159037977416	2	453625.5151197587	c06	0.0	1	
1128.12237	2	30028543.723827135	c07	-0.09	1	
1128.62391	2	25109683.64437691	c07	0.06	1	
1129.1242	2	13580422.812416885	c07	-0.77	1	
1129.6262802182232	2	5503109.786838405	c07	0.0	1	
1130.1274647508837	2	1843847.2232607633	c07	0.0	1	
1130.6286393539092	2	532000.5080214926	c07	0.0	1	
751.74457	3	7431009.57907239	c07	-1.76	1	
752.07937	3	6213764.52367838	c07	-1.02	1	
752.4142860652175	3	3360677.525192397	c07	0.0	1	
752.7484279888156	3	1361826.3315325137	c07	0.0	1	
753.0825510105892	3	456287.4078880068	c07	0.0	1	
753.4166674126062	3	131651.4349659325	c07	0.0	1	
1281.13657	2	40310120.37388687	c08	1.13	1	
1281.63866	2	38129746.65956418	c08	1.68	1	
1282.13988	2	22810848.97605705	c08	1.66	1	
1282.63866	2	10204292.90574101	c08	-0.25	1	
1283.1401766350089	2	3759242.910517704	c08	0.0	1	
1283.6413626052863	2	1190856.2799989078	c08	0.0	1	
1284.142536577338	2	334256.31193947955	c08	0.0	1	
853.75396	3	61782665.94132709	c08	-0.43	1	
854.08823	3	58440842.60838277	c08	-0.41	1	
854.42232	3	34961817.25715605	c08	-0.5	1	
854.75652	3	15639953.786177697	c08	-0.44	1	
855.09105	3	5761730.473106557	c08	0.03	1	
855.4251495801909	3	1825206.0536878435	c08	0.0	1	
855.7592655615588	3	512309.2133635722	c08	0.0	1	
1453.66587	2	10526453.336047241	c09	4.84	1	
1454.16457	2	11339341.655470207	c09	3.0	1	
1454.66936	2	7499625.010307012	c09	5.43	1	
1455.1654	2	3692513.919451833	c09	1.86	0	
1455.6638891563466	2	1488709.2668321244	c09	0.0	1	
1456.1650771034354	2	514717.8852358671	c09	0.0	1	
1456.6662535241726	2	157306.08620092497	c09	0.0	1	
968.77006	3	56583113.52925088	c09	-0.08	1	
969.10428	3	60952652.87893875	c09	-0.11	1	
969.43921	3	40312925.90561734	c09	0.68	1	
969.77309	3	19848464.401319273	c09	0.4	1	
970.10939	3	8002296.953024929	c09	2.63	1	
970.4409592456236	3	2766776.1976488647	c09	0.0	1	
970.7750768594485	3	845571.4237452176	c09	0.0	1	
1378.14351	2	9458271.097719286	c09-G	6.8	1	
1378.63999	2	9491365.112789355	c09-G	3.23	1	
1379.1367977675243	2	5996856.414303473	c09-G	0.0	1	
1379.63161	2	2831713.235425432	c09-G	-4.66	1	
1380.1392434302882	2	1100347.236226447	c09-G	0.0	1	
1380.6404386807285	2	367569.6728605287	c09-G	0.0	1	
1381.1416212449767	2	108773.41591529465	c09-G	0.0	1	
918.42193	3	6047374.726346781	c09-G	1.74	1	
918.75431	3	6068534.186491282	c09-G	-0.32	1	
919.08987	3	3834235.40546794	c09-G	1.19	1	
919.4229312468591	3	1810524.4473593826	c09-G	0.0	1	
919.7570701301922	3	703533.6582989153	c09-G	0.0	1	
920.0912002971525	3	235014.57368506983	c09-G	0.0	1	
920.4253220066512	3	69546.91819556495	c09-G	0.0	1	
1626.17865	2	5323167.293556564	c10	-2.4	1	
1626.68887	2	6433243.275443542	c10	3.04	1	
1627.1851717202317	2	4664528.670339514	c10	0.0	1	
1627.6863989171227	2	2505118.5819842396	c10	0.0	1	
1628.187602974007	2	1096455.997761853	c10	0.0	1	
1628.6887930566943	2	410460.16194201563	c10	0.0	1	
1629.1899718170805	2	135528.3891333149	c10	0.0	1	
1629.6911420031977	2	40289.76930549111	c10	0.0	1	
1167.5192009202315	3	4253067.2508389065	c10+CMCT	0.0	1	
1167.85461	3	5849422.411358978	c10+CMCT	0.99	1	
1168.18472	3	4648486.104530087	c10+CMCT	-2.5	1	
1168.521810068355	3	2705021.988833186	c10+CMCT	0.0	1	
1168.8559624148652	3	1271465.0734436275	c10+CMCT	0.0	1	
1169.1901039779405	3	508229.0247426122	c10+CMCT	0.0	1	
1169.5242371931558	3	178376.13479384498	c10+CMCT	0.0	1	
1169.8583638433504	3	56170.75247741772	c10+CMCT	0.0	1	
1198.80181	3	23291816.230077658	c11	0.04	1	
1199.13634	3	31207542.52055473	c11	0.29	1	
1199.47051	3	24627065.147057287	c11	0.29	1	
1199.8068	3	14321591.721168768	c11	2.07	1	
1200.14178	3	6759618.09657175	c11	2.77	1	
1200.4725811496667	3	2721873.805433284	c11	0.0	1	
1200.8067018241584	3	964793.5900500045	c11	0.0	1	
1201.1408167008337	3	307444.05785306345	c11	0.0	1	
1308.48465	3	24189462.970578626	c12	-0.98	0	
1308.82057	3	35577415.73919324	c12	0.31	1	
1309.15427	3	30309725.686967473	c12	-0.05	1	
1309.48794	3	18924884.655241016	c12	-0.42	1	
1309.8234	3	9551437.077547286	c12	0.59	1	
1310.1567558559432	3	4101667.655189712	c12	0.0	1	
1310.4908782687935	3	1547325.4605040862	c12	0.0	1	
1310.8249948183015	3	523944.5777734153	c12	0.0	1	
1423.50776	3	3388433.3064191327	c13	4.23	0	
1423.83905	3	5428591.752270976	c13	2.17	0	
1424.17839	3	4975939.300777733	c13	5.79	1	
1424.5042956632203	3	3327326.07869222	c13	0.0	1	
1424.838436468499	3	1792579.5914045614	c13	0.0	1	
1425.172567674539	3	819885.1435021322	c13	0.0	1	
1425.5066914508805	3	328868.3298177664	c13	0.0	1	
1425.8408093372386	3	118251.0877187236	c13	0.0	1	
1426.174922376993	3	38721.642929421214	c13	0.0	1	
1525.18668	3	9945772.299699716	c14	2.96	1	
1525.50909	3	17058990.375757255	c14	-4.79	1	
1525.85736	3	16608652.045702122	c14	4.44	1	
1526.18508	3	11758278.378450694	c14	0.22	1	
1526.5139	3	6691838.194199253	c14	-3.26	1	
1526.85264	3	3228251.094582932	c14	-0.25	0	
1527.1871444500855	3	1364187.8750763845	c14	0.0	1	
1527.5212659501265	3	516297.09698264353	c14	0.0	1	
1527.8553824430642	3	177817.32151782486	c14	0.0	1	
1634.86618	3	11605490.237537535	c15	-0.1	1	
1635.20035	3	21425262.37926861	c15	-0.13	1	
1635.53572	3	22221642.05282704	c15	0.59	1	
1635.87106	3	16683294.376625743	c15	1.32	1	
1636.20584	3	10037446.36502461	c15	1.7	1	
1636.5371907145982	3	5107688.366651182	c15	0.0	1	
1636.8713196946742	3	2272866.506587892	c15	0.0	1	
1637.2054425932627	3	904608.3516903422	c15	0.0	1	
1637.5395604656023	3	327282.7309776592	c15	0.0	1	
1225.89977	4	47587107.588931635	c15	1.49	1	
1226.14985	4	87852063.5574355	c15	1.01	1	
1226.40134	4	91117535.71169965	c15	1.71	1	
1226.65187	4	68408116.17508714	c15	1.64	1	
1226.90294	4	41157506.51752784	c15	2.01	1	
1227.15134	4	20943545.758058134	c15	0.22	1	
1227.40225	4	9319653.092675086	c15	0.47	1	
1227.652262827447	4	3709252.610329051	c15	0.0	1	
1227.9028512317018	4	1341988.8528843257	c15	0.0	1	
1288.69826	4	6581714.400498841	c15+CMCT	0.29	1	
1288.94769	4	13248576.158519326	c15+CMCT	-0.67	1	
1289.20009	4	14728626.336100917	c15+CMCT	0.69	1	
1289.44777	4	11753658.66513413	c15+CMCT	-1.6	1	
1289.69898	4	7473336.491098624	c15+CMCT	-1.14	1	
1289.94967	4	4002135.2640840546	c15+CMCT	-1.08	0	
1290.2016624963837	4	1868096.7802709637	c15+CMCT	0.0	1	
1290.4522623866771	4	777865.2515945497	c15+CMCT	0.0	1	
1290.702858180673	4	293793.98570333543	c15+CMCT	0.0	1	
1188.13514	4	5902935.095280076	c15-G	-0.38	1	
1188.38739	4	10462404.537939006	c15-G	0.95	1	
1188.64075	4	10505118.347996596	c15-G	3.24	1	
1188.888	4	7663588.428972044	c15-G	0.4	1	
1189.138139483892	4	4491669.774301683	c15-G	0.0	1	
1189.3887446646004	4	2230662.108845353	c15-G	0.0	1	
1189.639343876296	4	970105.855063585	c15-G	0.0	1	
1189.889938326016	4	377770.87251847447	c15-G	0.0	1	
1190.1405288483818	4	133848.6420227371	c15-G	0.0	1	
1312.16702	4	3787583.661781739	c16	5.5	1	
1312.41164	4	7489738.27627483	c16	0.9	1	
1312.66397	4	8255170.486996118	c16	2.19	1	
1312.9117186785709	4	6561716.3715119725	c16	0.0	1	
1313.1623291516935	4	4169014.9577579675	c16	0.0	1	
1313.4129323656518	4	2236204.912684187	c16	0.0	1	
1313.6635299273494	4	1047430.9179550906	c16	0.0	1	
1313.9141229369916	4	438319.5473754767	c16	0.0	1	
1314.1647121738474	4	166585.37970140885	c16	0.0	1	
1314.4152982195928	4	58213.191012325915	c16	0.0	1	
1851.5625860920595	3	3190346.0438186964	c17	0.0	1	
1851.89204	3	6669578.681506452	c17	-2.57	1	
1852.22505	3	7731491.995436129	c17	-3.21	1	
1852.55979	3	6446754.765002178	c17	-2.9	1	
1852.899306932516	3	4289213.240879689	c17	0.0	1	
1853.2334480005934	3	2406144.7947202185	c17	0.0	1	
1853.5675813881949	3	1177538.0582694395	c17	0.0	1	
1853.901708570038	3	514447.81744257925	c17	0.0	1	
1854.2358305972718	3	203991.87812352017	c17	0.0	1	
1854.5699482561708	3	74335.26473657899	c17	0.0	1	
1470.68132	4	7807179.273152424	c18	-1.31	1	
1470.93539	4	17343505.685707897	c18	1.0	1	
1471.18492	4	21215066.502169657	c18	0.25	1	
1471.43869	4	18598740.025891468	c18	2.39	1	
1471.69204	4	12977491.884042844	c18	4.25	1	
1471.9363968268328	4	7620878.7762490995	c18	0.0	1	
1472.186997729651	4	3898577.4580315026	c18	0.0	1	
1472.4375939957808	4	1778365.1873576767	c18	0.0	1	
1472.6881863984213	4	735579.4362760646	c18	0.0	1	
1472.938775518042	4	279385.3910952873	c18	0.0	1	
1176.34537	5	5827860.058150919	c18	0.19	1	
1176.54899	5	12946484.321377395	c18	2.82	1	
1176.74387	5	15836505.653736154	c18	-1.97	1	
1176.94945	5	13883484.717913883	c18	2.35	1	
1177.14919	5	9687366.455907233	c18	1.71	1	
1177.3476621674663	5	5688791.492318159	c18	0.0	1	
1177.5481428897208	5	2910188.5657219174	c18	0.0	1	
1177.7486199026246	5	1327504.2216397093	c18	0.0	1	
1177.949093824737	5	549091.2743623316	c18	0.0	1	
1178.1495651204334	5	208554.0634623659	c18	0.0	1	
1533.4831910924765	4	1035294.3894572038	c18+CMCT	0.0	1	
1533.73653	4	2472580.1539003775	c18+CMCT	1.74	1	
1533.9845070046529	4	3212567.1929943226	c18+CMCT	0.0	1	
1534.24263	4	2971384.513573803	c18+CMCT	4.88	1	
1534.4857601511153	4	2177136.9132391075	c18+CMCT	0.0	1	
1534.736374138883	4	1337789.2339728887	c18+CMCT	0.0	1	
1534.9869821220425	4	714117.6224302305	c18+CMCT	0.0	1	
1535.237585191031	4	339143.5099626767	c18+CMCT	0.0	1	
1535.4881841403655	4	145771.26629547062	c18+CMCT	0.0	1	
1535.7387795716793	4	57441.98246402963	c18+CMCT	0.0	1	
1495.7208386417449	4	3812342.6025601476	c18+CMCT-G	0.0	1	
1495.97179	4	8823905.568444276	c18+CMCT-G	0.18	1	
1496.22164	4	11162415.613207394	c18+CMCT-G	-0.35	1	
1496.4728010250392	4	10078891.480806008	c18+CMCT-G	0.0	1	
1496.7234255671804	4	7222675.003814025	c18+CMCT-G	0.0	1	
1496.9740421687954	4	4346781.36915898	c18+CMCT-G	0.0	1	
1497.22004	4	2275090.98462649	c18+CMCT-G	-3.08	1	
1497.475257723308	4	1060360.7536312197	c18+CMCT-G	0.0	1	
1497.7258586698779	4	447621.20877050865	c18+CMCT-G	0.0	1	
1497.9764559738971	4	173346.56857015067	c18+CMCT-G	0.0	1	
1556.9481	4	7417692.74293761	c19	1.92	1	
1557.2052	4	17452310.683443453	c19	6.05	1	
1557.45139	4	22486364.23736722	c19	3.2	1	
1557.70378	4	20702359.450257313	c19	4.33	1	
1557.95229	4	15138693.256882371	c19	2.98	1	
1558.20428	4	9302452.265747031	c19	3.87	1	
1558.4488565734907	4	4973629.258902217	c19	0.0	1	
1558.6994535388305	4	2368887.771873107	c19	0.0	1	
1558.9500466505579	4	1022266.8913110285	c19	0.0	1	
1559.200636479808	4	404818.1253213604	c19	0.0	1	
1245.3546320411042	5	2601649.927505502	c19	0.0	1	
1245.54954	5	6121149.041609213	c19	-4.51	1	
1245.75172	5	7886771.522547655	c19	-3.17	1	
1245.95648	5	7261057.289577707	c19	0.25	1	
1246.156662913782	5	5309680.7294687545	c19	0.0	1	
1246.3571487032386	5	3262702.4469093354	c19	0.0	1	
1246.5576299647926	5	1744429.521320095	c19	0.0	1	
1246.7581075370645	5	830853.5974114259	c19	0.0	1	
1246.9585820264463	5	358545.53104842483	c19	0.0	1	
1247.1590538898465	5	141984.18334299145	c19	0.0	1	
1519.1827567181485	4	1606839.4063861172	c19-G	0.0	1	
1519.44453	4	3662100.4613500875	c19-G	7.31	1	
1519.67789	4	4593933.173956999	c19-G	-4.07	1	
1519.9346952058124	4	4129340.4497532006	c19-G	0.0	1	
1520.1853124367353	4	2953830.0025854213	c19-G	0.0	1	
1520.4359221436066	4	1778102.0555204216	c19-G	0.0	1	
1520.6865259424353	4	932365.6307858641	c19-G	0.0	1	
1520.9371249438911	4	435923.0232182426	c19-G	0.0	1	
