spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0512_10g_3_3p2.csv
limit_error:	6
noise_limit:	2500000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1309.82249	3	15440485.055836022	c12	-0.1	1	
1310.15567	3	6630597.84823769	c12	-0.83	1	
1310.4908782687935	3	2501346.7036902728	c12	0.0	1	
1310.8249948182993	3	846988.6109823143	c12	0.0	1	
1423.5017433118835	3	8682662.28920989	c13	0.0	1	
1423.83514	3	13910449.056697095	c13	-0.58	1	
1424.1684	3	12750553.607890924	c13	-1.22	1	
1424.50302	3	8526078.58995941	c13	-0.9	1	
1424.83223	3	4593380.42428344	c13	-4.36	1	
1425.1725676745382	3	2100907.756833638	c13	0.0	1	
1425.5066914508814	3	842705.8723613414	c13	0.0	1	
1425.8408093372377	3	303011.50034393236	c13	0.0	1	
1426.174922376994	3	99221.94667447558	c13	0.0	1	
1525.1821722237478	3	8373151.3303425	c14	0.0	1	
1525.51894	3	14361630.61599392	c14	1.67	1	
1525.85997	3	13982499.576816685	c14	6.16	1	
1526.1847366249156	3	9899064.776501505	c14	0.0	1	
1526.5188816748564	3	5633727.798080388	c14	0.0	1	
1526.853016874994	3	2717801.5072899666	c14	0.0	1	
1527.1871444500846	3	1148483.1119025126	c14	0.0	1	
1527.5212659501271	3	434660.4360309668	c14	0.0	1	
1527.8553824430628	3	149700.92792792656	c14	0.0	1	
1634.86308	3	6244304.783770041	c15	-2.0	1	
1635.19502	3	11527808.444978029	c15	-3.39	1	
1635.53161	3	11956298.521960188	c15	-1.92	1	
1635.86435	3	8976404.507933304	c15	-2.79	1	
1636.2030541473212	3	5400622.728648917	c15	0.0	1	
1636.5371907145995	3	2748178.8575140657	c15	0.0	1	
1636.8713196946755	3	1222910.0976753598	c15	0.0	1	
1637.2054425932602	3	486722.244582826	c15	0.0	1	
1637.5395604656028	3	176093.64885586634	c15	0.0	1	
1288.69674	4	14197924.75029836	c15+CMCT	-0.89	1	
1288.94767	4	28579527.44546279	c15+CMCT	-0.69	1	
1289.19834	4	31772258.05777506	c15+CMCT	-0.67	1	
1289.4494	4	25354725.39732485	c15+CMCT	-0.33	1	
1289.70186	4	16121311.664060516	c15+CMCT	1.1	1	
1289.9514	4	8633315.252280507	c15+CMCT	0.27	1	
1290.20771	4	4029815.9261592333	c15+CMCT	4.69	1	
1290.4522623866762	4	1677993.2455249457	c15+CMCT	0.0	1	
1290.7028581806733	4	633765.7101605686	c15+CMCT	0.0	1	
1312.15967	4	5471650.00281268	c16	-0.1	1	
1312.41116	4	10819886.798531389	c16	0.53	1	
1312.66325	4	11925651.722011877	c16	1.64	1	
1312.91701	4	9479240.22508587	c16	4.03	1	
1313.16635	4	6022676.392740498	c16	3.06	1	
1313.41583	4	3230484.580510169	c16	2.21	1	
1313.6635299273498	4	1513148.196039853	c16	0.0	1	
1313.9141229369914	4	633208.7596717713	c16	0.0	1	
1314.1647121738458	4	240653.92997365084	c16	0.0	1	
1314.4152982195953	4	84096.41481463404	c16	0.0	1	
1851.56137	3	1944237.234681304	c17	-0.66	1	
1851.89721	3	4064525.6138736266	c17	0.22	1	
1852.2309917365214	3	4711669.019820478	c17	0.0	1	
1852.56092	3	3928733.900593965	c17	-2.29	1	
1852.8993069325138	3	2613900.8044483718	c17	0.0	1	
1853.2334480005948	3	1466335.0739000582	c17	0.0	1	
1853.5675813881958	3	717606.5877171882	c17	0.0	1	
1853.901708570037	3	313511.007343639	c17	0.0	1	
1854.2358305972734	3	124315.23087871559	c17	0.0	1	
1854.5699482561738	3	45300.85061799709	c17	0.0	1	
1470.683250482766	4	6419616.5136974165	c18	0.0	1	
1470.93453	4	14261060.443206461	c18	0.42	1	
1471.18613	4	17444532.332549423	c18	1.07	1	
1471.43481	4	15293203.143773498	c18	-0.25	1	
1471.68785	4	10671014.24091367	c18	1.4	1	
1471.9363968268333	4	6266427.031992618	c18	0.0	1	
1472.19247	4	3205686.888166184	c18	3.72	1	
1472.4375939957808	4	1462297.9855740075	c18	0.0	1	
1472.6881863984195	4	604845.5826411855	c18	0.0	1	
1472.938775518041	4	229730.48364968694	c18	0.0	1	
1556.94557	4	4290635.940813693	c19	0.3	1	
1557.19204	4	10094986.95398566	c19	-2.4	1	
1557.44855	4	13006848.075088438	c19	1.37	1	
1557.70033	4	11974921.393379312	c19	2.12	1	
1557.95179	4	8756715.010442669	c19	2.66	1	
1558.20793	4	5380842.454969514	c19	6.21	1	
1558.4488565734916	4	2876909.733804527	c19	0.0	1	
1558.699453538832	4	1370242.1178647496	c19	0.0	1	
1558.9500466505576	4	591312.584245157	c19	0.0	1	
1559.2006364798042	4	234160.03576723838	c19	0.0	1	
1245.35116	5	14207594.09870167	c19	-2.79	1	
1245.55457	5	33427556.905869115	c19	-0.48	1	
1245.75496	5	43069610.31032854	c19	-0.57	1	
1245.95523	5	39652588.76956297	c19	-0.76	1	
1246.15575	5	28996133.492226243	c19	-0.73	1	
1246.35641	5	17817597.802243322	c19	-0.59	1	
1246.55383	5	9526318.78358505	c19	-3.05	1	
1246.7581075370656	5	4537286.336131267	c19	0.0	1	
1246.958582026446	5	1958014.9186034887	c19	0.0	1	
1247.1590538898433	5	775374.7435601518	c19	0.0	1	
1314.3641189899956	5	1949627.1688386279	c20	0.0	1	
1314.56731	5	4843085.232030033	c20	2.03	1	
1314.76409	5	6556135.847164835	c20	-0.81	1	
1314.9686	5	6324206.929265331	c20	2.24	1	
1315.166149059608	5	4836056.081300332	c20	0.0	1	
1315.366635325512	5	3103052.4331140057	c20	0.0	1	
1315.56589	5	1730458.9015271633	c20	-0.93	1	
1315.76759522109	5	858875.4966045124	c20	0.0	1	
1315.9680702618784	5	385938.4770778311	c20	0.0	1	
1316.1685426787647	5	159039.1331348775	c20	0.0	1	
1316.369012821597	5	60705.18812111459	c20	0.0	1	
1750.507686045195	4	1293740.074704649	c21+CMCT-G	0.0	1	
1750.7532	4	3503604.347330829	c21+CMCT-G	-2.95	0	
1751.0090046161097	4	5117377.303867132	c21+CMCT-G	0.0	1	
1751.2569	4	5293397.698876238	c21+CMCT-G	-1.56	1	
1751.5224	4	4321593.43916364	c21+CMCT-G	6.93	1	
1751.7608817398784	4	2950667.146294558	c21+CMCT-G	0.0	1	
1752.0114931852404	4	1746316.5832438227	c21+CMCT-G	0.0	1	
1752.2620996784717	4	917873.5357201901	c21+CMCT-G	0.0	1	
1752.5127019949462	4	435988.2602220168	c21+CMCT-G	0.0	1	
1752.763300726731	4	189624.40113388756	c21+CMCT-G	0.0	1	
1753.0138963384875	4	76290.4223075138	c21+CMCT-G	0.0	1	
1801.976423465839	4	903989.7290119859	c22	0.0	1	
1802.2270862501616	4	2463151.44209283	c22	0.0	1	
1802.4777274125436	4	3631391.3955795486	c22	0.0	1	
1802.73042	4	3798908.4485479873	c22	1.15	1	
1802.96866	4	3141075.055147374	c22	-5.72	1	
1803.229585877177	4	2174377.041946765	c22	0.0	1	
1803.480191804703	4	1305858.6715740843	c22	0.0	1	
1803.730793049913	4	696993.6645074063	c22	0.0	1	
1803.9813903531171	4	336403.77578468045	c22	0.0	1	
1804.2319842778827	4	148748.325478998	c22	0.0	1	
1804.482575265367	4	60870.04709341034	c22	0.0	1	
1502.58474394237	5	419384.063781185	c23	0.0	1	
1502.79054	5	1188732.4572482535	c23	3.5	1	
1502.9902	5	1819250.6495641314	c23	2.93	1	
1503.1862974907874	5	1973084.7159694918	c23	0.0	1	
1503.3867949511525	5	1689794.3854391158	c23	0.0	1	
1503.5872865924473	5	1210756.105380995	c23	0.0	1	
1503.78777357797	5	752220.6874037121	c23	0.0	1	
1503.9882567253596	5	415155.7341323632	c23	0.0	1	
1504.1887366363703	5	207116.73771574112	c23	0.0	1	
1504.3892137700893	5	94633.09019037611	c23	0.0	1	
1504.589688486543	5	40005.13568455442	c23	0.0	1	
1504.7901610745037	5	15774.805538913415	c23	0.0	1	
1251.98337	6	7449957.7096772045	c23	-2.16	1	
1252.15527	6	21116697.794317726	c23	1.67	1	
1252.3214	6	32317251.829642866	c23	0.89	1	
1252.48862	6	35049967.228255555	c23	1.0	1	
1252.65575	6	30017584.826827593	c23	1.04	1	
1252.82218	6	21507926.888056826	c23	0.52	1	
1252.99014	6	13362482.729972977	c23	1.23	1	
1253.15755	6	7374845.46820984	c23	1.5	1	
1253.3227344519753	6	3679231.211211802	c23	0.0	1	
1253.4897987300744	6	1681066.5467303337	c23	0.0	1	
1253.6568609937858	6	710653.0618562807	c23	0.0	1	
1253.823921483753	6	280224.3678114673	c23	0.0	1	
1552.8246964301386	5	1124450.327816421	c23+CMCT	0.0	1	
1553.0252329360274	5	3374787.487657362	c23+CMCT	0.0	1	
1553.23379	5	5426404.684882236	c23+CMCT	5.17	1	
1553.4262633119488	5	6153130.545353063	c23+CMCT	0.0	1	
1553.63084	5	5489997.447757806	c23+CMCT	2.62	1	
1553.83522	5	4086895.1051063025	c23+CMCT	5.12	1	
1554.027753691592	5	2632238.9634610047	c23+CMCT	0.0	1	
1554.228241335054	5	1503296.5677764593	c23+CMCT	0.0	1	
1554.4287256048167	5	774881.8163539291	c23+CMCT	0.0	1	
1554.6292069662834	5	365323.0365655741	c23+CMCT	0.0	1	
1554.8296857870357	5	159171.28596318778	c23+CMCT	0.0	1	
1555.030162363593	5	64623.23717161774	c23+CMCT	0.0	1	
1293.852700946782	6	3796464.3499781433	c23+CMCT	0.0	1	
1294.0188	6	11394243.097001635	c23+CMCT	-0.78	1	
1294.1855	6	18321086.690165613	c23+CMCT	-1.09	1	
1294.35446	6	20774720.037262756	c23+CMCT	0.35	1	
1294.52058	6	18535793.95753112	c23+CMCT	-0.4	1	
1294.68657	6	13798521.09498373	c23+CMCT	-1.24	1	
1294.85507	6	8887187.933689347	c23+CMCT	-0.14	1	
1295.0223217008784	6	5075557.084047198	c23+CMCT	0.0	1	
1295.18277	6	2616221.560401631	c23+CMCT	-5.11	1	
1295.3564597269028	6	1233434.5504085233	c23+CMCT	0.0	1	
1295.5235254108632	6	537407.5650570451	c23+CMCT	0.0	1	
1295.690589224661	6	218186.44188459305	c23+CMCT	0.0	1	
1302.8262883295738	6	2459000.0684016473	c24	0.0	1	
1302.99029	6	7248093.111139493	c24	-2.39	1	
1303.16059	6	11504954.497979347	c24	0.07	1	
1303.32952	6	12920672.714383606	c24	1.48	1	
1303.49256	6	11444926.328629222	c24	-1.62	1	
1303.65927	6	8473991.920153229	c24	-1.9	1	
1303.82739	6	5436513.153324319	c24	-1.1	1	
1303.99365	6	3096545.8582025887	c24	-1.72	1	
1304.162958309079	6	1593536.2523231187	c24	0.0	1	
1304.330023706732	6	750742.2177572952	c24	0.0	1	
1304.4970870593822	6	327122.5780734906	c24	0.0	1	
1304.6641486092458	6	132914.350815011	c24	0.0	1	
2017.5430113390712	4	1620180.1587888596	c24+CMCT	0.0	1	
2017.79556	4	5045861.188220878	c24+CMCT	0.93	1	
2018.05209	4	8401439.454504251	c24+CMCT	3.84	1	
2018.29903	4	9851345.757838506	c24+CMCT	2.01	1	
2018.54738	4	9080158.762410562	c24+CMCT	0.88	1	
2018.7962258854657	4	6977484.644865371	c24+CMCT	0.0	1	
2019.0468420337183	4	4635999.584114395	c24+CMCT	0.0	1	
2019.29639	4	2729930.810358781	c24+CMCT	-0.53	1	
2019.5480600636417	4	1450251.3403976825	c24+CMCT	0.0	1	
2019.7986632796596	4	704409.6331727175	c24+CMCT	0.0	1	
2020.049263283428	4	316093.0486598589	c24+CMCT	0.0	1	
2020.299860446698	4	132135.74909860865	c24+CMCT	0.0	1	
1344.692915402714	6	3528450.601346045	c24+CMCT	0.0	1	
1344.86193	6	10988945.795506952	c24+CMCT	1.41	1	
1345.02591	6	18296770.2292922	c24+CMCT	-0.91	1	
1345.19296	6	21454396.089690033	c24+CMCT	-0.94	1	
1345.36281	6	19774894.45957373	c24+CMCT	1.11	1	
1345.5263	6	15195661.888281668	c24+CMCT	-1.55	1	
1345.69529	6	10096343.5650493	c24+CMCT	-0.13	1	
1345.8625432935814	6	5945280.811637704	c24+CMCT	0.0	1	
1346.0296145524278	6	3158377.2868533023	c24+CMCT	0.0	1	
1346.1966833631063	6	1534072.9734773445	c24+CMCT	0.0	1	
1346.3637500322852	6	688391.7825897356	c24+CMCT	0.0	1	
1346.5308148077986	6	287767.0491378083	c24+CMCT	0.0	1	
1402.200821193457	6	966029.9941154044	c25+CMCT	0.0	1	
1402.367934549804	6	3135439.8275877833	c25+CMCT	0.0	1	
1402.53551	6	5426014.332326899	c25+CMCT	0.34	1	
1402.69557	6	6601024.086307789	c25+CMCT	-4.68	1	
1402.872	6	6304120.707466814	c25+CMCT	1.99	1	
1403.03833	6	5014162.178170029	c25+CMCT	1.45	1	
1403.2033734693455	6	3445483.0862269127	c25+CMCT	0.0	1	
1403.3704477412982	6	2096844.6541887666	c25+CMCT	0.0	1	
1403.5375192046356	6	1150569.4655327578	c25+CMCT	0.0	1	
1403.7045882381997	6	576942.989488817	c25+CMCT	0.0	1	
1403.871655142731	6	267160.56875310757	c25+CMCT	0.0	1	
1404.038720161901	6	115202.67881824463	c25+CMCT	0.0	1	
1453.2050382465393	6	756697.9846720645	c26+CMCT	0.0	1	
1453.3721533004564	6	2539033.7327766293	c26+CMCT	0.0	1	
1453.5392559413813	6	4536262.515321323	c26+CMCT	0.0	1	
1453.71017	6	5692190.527877297	c26+CMCT	2.63	1	
1453.87889	6	5603368.863633572	c26+CMCT	3.75	1	
1454.0405213678039	6	4591450.218824813	c26+CMCT	0.0	1	
1454.2076004785645	6	3248949.2148249936	c26+CMCT	0.0	1	
1454.3746762386195	6	2035386.9699455518	c26+CMCT	0.0	1	
1454.5417491411479	6	1149350.4435000676	c26+CMCT	0.0	1	
1454.7088195687847	6	592954.4807774209	c26+CMCT	0.0	1	
1454.8758878257704	6	282432.5668405635	c26+CMCT	0.0	1	
1455.0429541589378	6	125249.63669650383	c26+CMCT	0.0	1	
1455.2100187719084	6	52069.102572945165	c26+CMCT	0.0	1	
1504.0452527024715	6	793429.3902207823	c27+CMCT	0.0	1	
1504.212368343493	6	2752023.783699725	c27+CMCT	0.0	1	
1504.3794718399165	6	5073612.26301847	c27+CMCT	0.0	1	
1504.54427	6	6561708.977367792	c27+CMCT	-1.53	1	
1504.71984	6	6651489.5513928505	c27+CMCT	4.11	1	
1504.88891	6	5608521.123805415	c27+CMCT	5.43	1	
1505.047820222178	6	4081537.462649506	c27+CMCT	0.0	1	
1505.22619	6	2628483.649923519	c27+CMCT	7.5	1	
1505.3819707654945	6	1525157.0957714182	c27+CMCT	0.0	1	
1505.5490421060995	6	808235.9255634573	c27+CMCT	0.0	1	
1505.7161112570009	6	395327.1789215857	c27+CMCT	0.0	1	
1505.8831784651761	6	179982.32289227785	c27+CMCT	0.0	1	
1506.0502439346474	6	76797.05150684611	c27+CMCT	0.0	1	
1289.0377485349757	7	340891.90179857187	c27+CMCT	0.0	1	
1289.180990512994	7	1182389.5522186924	c27+CMCT	0.0	1	
1289.32284	7	2179845.307781769	c27+CMCT	-1.07	1	
1289.467446553785	7	2819196.616501993	c27+CMCT	0.0	1	
1289.60793	7	2857770.2703156653	c27+CMCT	-2.12	1	
1289.7538806309788	7	2409665.504878109	c27+CMCT	0.0	1	
1289.8970921232954	7	1753606.666268743	c27+CMCT	0.0	1	
1290.0403007311195	7	1129311.3178219276	c27+CMCT	0.0	1	
1290.1835068747096	7	655274.0663847006	c27+CMCT	0.0	1	
1290.3267108809425	7	347253.43573495373	c27+CMCT	0.0	1	
1290.4699130102865	7	169849.8133750047	c27+CMCT	0.0	1	
1290.6131134744367	7	77328.26272518154	c27+CMCT	0.0	1	
1290.7563124482692	7	32995.36576708717	c27+CMCT	0.0	1	
1296.7293948630827	7	710989.715235718	c28	0.0	1	
1296.8726352549672	7	2427900.1154289623	c28	0.0	1	
1297.01173	7	4424011.449278833	c28	-3.19	1	
1297.16048	7	5669933.556386672	c28	1.07	1	
1297.30652	7	5706827.611785438	c28	3.25	1	
1297.44485	7	4785316.3265934745	c28	-0.51	1	
1297.5887266950735	7	3467534.5928470036	c28	0.0	1	
1297.7319333618193	7	2225852.4043541127	c28	0.0	1	
1297.875137616929	7	1288523.3637806599	c28	0.0	1	
1298.0183397860205	7	681778.557366867	c28	0.0	1	
1298.1615401274144	7	333187.7964181288	c28	0.0	1	
1298.3047388502857	7	151654.73224196114	c28	0.0	1	
1298.447936126919	7	64729.67401532121	c28	0.0	1	
1332.6150752114886	7	987426.0763051669	c28+CMCT	0.0	1	
1332.7583176609555	7	3536587.785635461	c28+CMCT	0.0	1	
1332.9009	7	6721459.638483178	c28+CMCT	-0.49	1	
1333.04789	7	8951224.522118343	c28+CMCT	2.34	1	
1333.18829	7	9335372.056934208	c28+CMCT	0.22	1	
1333.33182	7	8093101.471224199	c28+CMCT	0.46	1	
1333.47059	7	6052089.485239832	c28+CMCT	-2.87	1	
1333.61386	7	4003155.4012983213	c28+CMCT	-2.83	0	
1333.7608394282195	7	2384834.0252000527	c28+CMCT	0.0	1	
1333.9040441911363	7	1297126.943928434	c28+CMCT	0.0	1	
1334.0472470621949	7	650990.9553085956	c28+CMCT	0.0	1	
1334.1904482530367	7	304025.97631138546	c28+CMCT	0.0	1	
1334.3336479387856	7	133042.1760090097	c28+CMCT	0.0	1	
1564.0230571383454	6	338870.25807778287	c29	0.0	1	
1564.1901725314763	6	1194359.629693625	c29	0.0	1	
1564.3572753912417	6	2242941.0613646605	c29	0.0	1	
1564.52357	6	2959727.753661083	c29	-0.51	1	
1564.6914580306852	6	3064964.328063564	c29	0.0	1	
1564.86086	6	2642724.8527742457	c29	1.48	1	
1565.025620538891	6	1968220.0219812382	c29	0.0	1	
1565.1926964316572	6	1298063.1447963822	c29	0.0	1	
1565.3597694640744	6	771790.087101577	c29	0.0	1	
1565.5268400194725	6	419313.2279450396	c29	0.0	1	
1565.6939084024584	6	210363.08440028215	c29	0.0	1	
1565.8609748600466	6	98272.39929825085	c29	0.0	1	
1566.028039595912	6	43042.24278989935	c29	0.0	1	
1340.4472951942962	7	1257046.8393013212	c29	0.0	1	
1340.59019	7	4430503.892586674	c29	-0.26	1	
1340.73121	7	8320240.282876714	c29	-1.91	1	
1340.87329	7	10979176.62953493	c29	-2.76	1	
1341.01945	7	11369554.067737758	c29	-0.57	1	
1341.16058	7	9803247.243257299	c29	-2.12	1	
1341.3051	7	7301156.412237238	c29	-1.14	1	
1341.4498431599918	7	4815194.412857813	c29	0.0	1	
1341.5930486163493	7	2862972.6760276444	c29	0.0	1	
1341.7362519495477	7	1555451.8441820848	c29	0.0	1	
1341.8794534206786	7	780346.5900225275	c29	0.0	1	
1342.0226532414686	7	364543.674116329	c29	0.0	1	
1342.165851586496	7	159666.1671118501	c29	0.0	1	
1927.269076347783	5	975821.206979598	c29+CMCT	0.0	1	
1927.4696175276333	5	3602086.8815243524	c29+CMCT	0.0	1	
1927.67744	5	7047285.493611637	c29+CMCT	3.78	1	
1927.86312	5	9653225.597349672	c29+CMCT	-3.91	1	
1928.07597	5	10348660.76172885	c29+CMCT	2.49	1	
1928.27942	5	9217587.811656427	c29+CMCT	4.02	1	
1928.47009	5	7079197.0395645285	c29+CMCT	-1.08	1	
1928.67955	5	4807429.30936173	c29+CMCT	3.57	1	
1928.8731599798227	5	2939529.662556738	c29+CMCT	0.0	1	
1929.07296	5	1640612.826314556	c29+CMCT	-0.36	1	
1929.2741336655404	5	844716.732549057	c29+CMCT	0.0	1	
1929.4746167713404	5	404649.7863604162	c29+CMCT	0.0	1	
1929.675097733257	5	181601.68607557475	c29+CMCT	0.0	1	
1605.889684211486	6	423468.54490958113	c29+CMCT	0.0	1	
1606.056801861361	6	1563165.9564751599	c29+CMCT	0.0	1	
1606.2239076946398	6	3058248.4908062806	c29+CMCT	0.0	1	
1606.3910053198838	6	4189125.393212585	c29+CMCT	0.0	1	
1606.55287	6	4490917.273766337	c29+CMCT	-3.25	1	
1606.725183175682	6	4000075.4956538333	c29+CMCT	0.0	1	
1606.8816	6	3072096.8636781042	c29+CMCT	-6.64	1	
1607.05723	6	2086237.8065059287	c29+CMCT	-1.32	1	
1607.226420571519	6	1275641.82866491	c29+CMCT	0.0	1	
1607.3934940617307	6	711962.3157912634	c29+CMCT	0.0	1	
1607.560565309617	6	366574.28946489765	c29+CMCT	0.0	1	
1607.7276345644502	6	175602.30808921222	c29+CMCT	0.0	1	
1607.8947020327141	6	78808.08615912568	c29+CMCT	0.0	1	
1376.3329755427021	7	1617752.4852669914	c29+CMCT	0.0	1	
1376.47833	7	5971672.8464741	c29+CMCT	1.53	1	
1376.61787	7	11683250.517750433	c29+CMCT	-1.15	1	
1376.76322	7	16003474.395983148	c29+CMCT	0.39	1	
1376.90451	7	17156392.530442175	c29+CMCT	-1.01	1	
1377.05057	7	15281257.963873789	c29+CMCT	1.05	1	
1377.19013	7	11736154.658800816	c29+CMCT	-1.6	1	
1377.33352	7	7969934.0999543555	c29+CMCT	-1.47	1	
1377.47598	7	4873260.985827938	c29+CMCT	-2.01	1	
1377.6219554143406	7	2719868.617475913	c29+CMCT	0.0	1	
1377.7651593411003	7	1400402.6389809956	c29+CMCT	0.0	1	
1377.9083615595287	7	670843.38080081	c29+CMCT	0.0	1	
1378.051562246612	7	301065.9912657334	c29+CMCT	0.0	1	
1538.8481555045244	6	789054.4825723493	c29-G	0.0	1	
1539.0152740199298	6	2722876.4872462302	c29-G	0.0	1	
1539.1823791549687	6	5018410.107059544	c29-G	0.0	1	
1539.3494754569208	6	6509461.1387368925	c29-G	0.0	1	
1539.5066	6	6634003.0499001965	c29-G	-6.47	1	
1539.68654	6	5634564.509872416	c29-G	1.88	1	
1539.8507303708548	6	4136816.341382891	c29-G	0.0	1	
1540.017807408473	6	2691190.997164159	c29-G	0.0	1	
1540.184881501013	6	1579193.4420751375	c29-G	0.0	1	
1540.3519530475028	6	847153.329345555	c29-G	0.0	1	
1540.5190223642157	6	419812.37416498695	c29-G	0.0	1	
1540.6860897070565	6	193791.26606307292	c29-G	0.0	1	
1540.8531552866605	6	83898.1675956119	c29-G	0.0	1	
1389.7397858720756	7	766024.4569306803	c30	0.0	1	
1389.8830267719893	7	2800468.2282935875	c30	0.0	1	
1390.0248	7	5441881.694728668	c30	-1.05	1	
1390.1694811014495	7	7418365.481714697	c30	0.0	1	
1390.31881	7	7926403.932581563	c30	4.4	1	
1390.4609	7	7044977.682145952	c30	3.59	1	
1390.5991247096372	7	5404289.226188739	c30	0.0	1	
1390.73846	7	3668722.014019778	c30	-2.78	1	
1390.885538388431	7	2244045.2229025573	c30	0.0	1	
1391.0287419066556	7	1253651.8100291858	c30	0.0	1	
1391.171943574052	7	646446.903343798	c30	0.0	1	
1391.3151435988134	7	310284.7205907864	c30	0.0	1	
1391.4583421529746	7	139587.8418826225	c30	0.0	1	
1996.2785632966743	5	406656.70289302786	c30+CMCT	0.0	1	
1996.4791032245014	5	1554507.2079686723	c30+CMCT	0.0	1	
1996.6796295956924	5	3143043.5720330887	c30+CMCT	0.0	1	
1996.880146422525	5	4442913.624937442	c30+CMCT	0.0	1	
1997.07958	5	4909903.503480649	c30+CMCT	-0.54	1	
1997.28344	5	4504254.5023868065	c30+CMCT	1.14	1	
1997.47942	5	3560389.7123818295	c30+CMCT	-1.12	1	
1997.6821534595497	5	2486995.9940729165	c30+CMCT	0.0	1	
1997.8826448471727	5	1563389.8459951028	c30+CMCT	0.0	1	
1998.0831332049297	5	896666.9242541316	c30+CMCT	0.0	1	
1998.2836188922802	5	474246.3240480538	c30+CMCT	0.0	1	
1998.4841022029568	5	233287.66833613988	c30+CMCT	0.0	1	
1998.6845833807058	5	107478.09100366414	c30+CMCT	0.0	1	
1998.885062630559	5	46644.6562572357	c30+CMCT	0.0	1	
1425.6254662204815	7	1511983.70021924	c30+CMCT	0.0	1	
1425.76733	7	5779788.070873699	c30+CMCT	-0.97	1	
1425.91526	7	11686099.395840952	c30+CMCT	2.33	1	
1426.056	7	16519125.184946176	c30+CMCT	0.58	1	
1426.19895	7	18255432.6883059	c30+CMCT	0.39	1	
1426.3418	7	16747195.707824001	c30+CMCT	0.14	1	
1426.48606	7	13237827.3203225	c30+CMCT	0.87	1	
1426.63452	7	9246859.522534298	c30+CMCT	4.55	1	
1426.7723	7	5812814.463443561	c30+CMCT	0.74	0	
1426.9144447263784	7	3333882.767339014	c30+CMCT	0.0	1	
1427.0576487887715	7	1763287.575855283	c30+CMCT	0.0	1	
1427.2008511535405	7	867383.1009719799	c30+CMCT	0.0	1	
1427.3440519947899	7	399612.5492882082	c30+CMCT	0.0	1	
1427.4872514589708	7	173428.74090488508	c30+CMCT	0.0	1	
1439.0322765498552	7	445872.01036515424	c31	0.0	1	
1439.17867	7	1688588.8140869334	c31	2.19	0	
1439.318746951177	7	3391516.291764999	c31	0.0	1	
1439.45739	7	4771287.857628942	c31	-3.18	1	
1439.60234	7	5255117.776421426	c31	-1.98	1	
1439.74946	7	4810238.1878437875	c31	0.73	1	
1439.8916142489954	7	3797353.3919794904	c31	0.0	1	
1440.034822445226	7	2651188.753346913	c31	0.0	1	
1440.1780282362145	7	1666898.3364916404	c31	0.0	1	
1440.321231936412	7	956766.273384297	c31	0.0	1	
1440.4644337971279	7	506685.12650734076	c31	0.0	1	
1440.60763402307	7	249682.1941061171	c31	0.0	1	
1440.75083278376	7	115281.39541770368	c31	0.0	1	
1440.8940302214528	7	50159.08037514157	c31	0.0	1	
1474.9179568982613	7	355093.2330927645	c31+CMCT	0.0	1	
1475.0611988689504	7	1404026.4750407417	c31+CMCT	0.0	1	
1475.19707	7	2930694.8505079937	c31+CMCT	-4.99	1	
1475.34867	7	4271075.976822001	c31+CMCT	0.69	1	
1475.490878654745	7	4861175.898932241	c31+CMCT	0.0	1	
1475.63496	7	4589130.228410398	c31+CMCT	0.59	1	
1475.7773091261988	7	3730334.1864508274	c31+CMCT	0.0	1	
1475.9205198190634	7	2678049.497996118	c31+CMCT	0.0	1	
1476.0637280545375	7	1729380.6408461058	c31+CMCT	0.0	1	
1476.2069341454735	7	1018471.7913187586	c31+CMCT	0.0	1	
1476.3501383434373	7	552909.3095422026	c31+CMCT	0.0	1	
1476.4933408544262	7	279080.8185187123	c31+CMCT	0.0	1	
1476.6365418497599	7	131891.9189156342	c31+CMCT	0.0	1	
1476.7797414737624	7	58700.94205465293	c31+CMCT	0.0	1	
1482.6096032263683	7	319177.25315769936	c32	0.0	1	
1482.752843808242	7	1244876.0761560025	c32	0.0	1	
1482.8960748002341	7	2570984.041158241	c32	0.0	1	
1483.0392990898072	7	3715124.770733747	c32	0.0	1	
1483.17722	7	4199482.560788291	c32	-3.57	1	
1483.32146	7	3942506.005984816	c32	-2.88	1	
1483.4689451892273	7	3190416.8647884955	c32	0.0	1	
1483.6121541529865	7	2282303.9161464763	c32	0.0	1	
1483.755360698862	7	1469747.580356795	c32	0.0	1	
1483.8985651400676	7	863768.1085077568	c32	0.0	1	
1484.041767727425	7	468232.9808044538	c32	0.0	1	
1484.1849686656237	7	236120.42939402227	c32	0.0	1	
1484.3281681243877	7	111539.63704789027	c32	0.0	1	
1484.4713662463332	7	49642.74222417836	c32	0.0	1	
1771.7457102489034	6	268099.5027828202	c32+CMCT	0.0	1	
1771.912826365984	6	1090379.7115810951	c32+CMCT	0.0	1	
1772.06595	6	2338024.2599878553	c32+CMCT	-7.89	1	
1772.25144	6	3496885.5360055096	c32+CMCT	2.49	1	
1772.4141217235042	6	4081647.574197326	c32+CMCT	0.0	1	
1772.58438	6	3949311.862762145	c32+CMCT	1.79	1	
